Country,Year,Indicator,Value
KNA,1996,Health,0.434315
KNA,1996,Infrastructure,0.3544835903614458
KNA,1996,Sensitivity,0.342358
KNA,1996,Social,0.183307
KNA,1996,Water,0.3669383882352941
KNA,1996,Exposure,0.434583
KNA,1996,Vulnerability,0.44876415767812783
KNA,1996,Readiness,0.38364533333333334
KNA,1996,CompositeRisk,0.5158003612735433
KNA,1997,Capacity,0.5830818409090909
KNA,1997,Economic,0.497469
KNA,1997,Ecosystems,0.4764803444444443
KNA,1997,Food,0.604458
KNA,1997,Governance,0.47016
KNA,1997,Habitat,0.41859
KNA,1997,Health,0.437123
KNA,1997,Infrastructure,0.3539248734939759
KNA,1997,Sensitivity,0.338393
KNA,1997,Social,0.185606
KNA,1997,Water,0.3666325411764706
KNA,1997,Exposure,0.434583
KNA,1997,Vulnerability,0.44733545000299774
KNA,1997,Readiness,0.38441166666666665
KNA,1997,CompositeRisk,0.514636603335132
KNA,1998,Capacity,0.5811602272727273
KNA,1998,Economic,0.497469
KNA,1998,Ecosystems,0.4755850388888888
KNA,1998,Food,0.603831
KNA,1998,Governance,0.47016
KNA,1998,Habitat,0.414849
KNA,1998,Health,0.436994
KNA,1998,Infrastructure,0.3537099819277108
KNA,1998,Sensitivity,0.336079
KNA,1998,Social,0.188634
KNA,1998,Water,0.3668893588235294
KNA,1998,Exposure,0.434583
KNA,1998,Vulnerability,0.446137200864107
KNA,1998,Readiness,0.385421
KNA,1998,CompositeRisk,0.5135139205184642
KNA,1999,Capacity,0.5799271988636364
KNA,1999,Economic,0.497469
KNA,1999,Ecosystems,0.4750794611111111
KNA,1999,Food,0.605554
KNA,1999,Governance,0.47016
KNA,1999,Habitat,0.411467
KNA,1999,Health,0.435017
KNA,1999,Infrastructure,0.3522916686746988
KNA,1999,Sensitivity,0.333962
KNA,1999,Social,0.192451
KNA,1999,Water,0.3670505705882352
KNA,1999,Exposure,0.434583
KNA,1999,Vulnerability,0.4450436124047102
KNA,1999,Readiness,0.38669333333333333
KNA,1999,CompositeRisk,0.5123488341094928
KNA,2000,Capacity,0.5791844318181819
KNA,2000,Economic,0.497469
KNA,2000,Ecosystems,0.4749883277777777
KNA,2000,Food,0.608829
KNA,2000,Governance,0.47016
KNA,2000,Habitat,0.408405
KNA,2000,Health,0.435017
KNA,2000,Infrastructure,0.3528907831325301
KNA,2000,Sensitivity,0.333539
KNA,2000,Social,0.197121
KNA,2000,Water,0.3671459705882353
KNA,2000,Exposure,0.434583
KNA,2000,Vulnerability,0.44499993916459063
KNA,2000,Readiness,0.38825
KNA,2000,CompositeRisk,0.5116999634987545
KNA,2001,Capacity,0.5781493352272729
KNA,2001,Economic,0.497469
KNA,2001,Ecosystems,0.4728000666666667
KNA,2001,Food,0.604235
KNA,2001,Governance,0.47016
KNA,2001,Habitat,0.404915
KNA,2001,Health,0.430692
KNA,2001,Infrastructure,0.3518450180722891
KNA,2001,Sensitivity,0.324857
KNA,2001,Social,0.201049
KNA,2001,Water,0.3667790235294118
KNA,2001,Exposure,0.434583
KNA,2001,Vulnerability,0.44178405543695504
KNA,2001,Readiness,0.38955933333333337
KNA,2001,CompositeRisk,0.5092466999288396
KNA,2002,Capacity,0.5760456988636363
KNA,2002,Economic,0.497469
KNA,2002,Ecosystems,0.4702327
KNA,2002,Food,0.612225
KNA,2002,Governance,0.47016
KNA,2002,Habitat,0.40059
KNA,2002,Health,0.430692
KNA,2002,Infrastructure,0.3503721144578313
KNA,2002,Sensitivity,0.31558
KNA,2002,Social,0.222686
KNA,2002,Water,0.3667651882352941
KNA,2002,Exposure,0.434583
KNA,2002,Vulnerability,0.4403128376945952
KNA,2002,Readiness,0.3967716666666667
KNA,2002,CompositeRisk,0.5054790359500905
KNA,2003,Capacity,0.5746607954545454
KNA,2003,Economic,0.497469
KNA,2003,Ecosystems,0.4675397999999999
KNA,2003,Food,0.615653
KNA,2003,Governance,0.47016
KNA,2003,Habitat,0.396007
KNA,2003,Health,0.430692
KNA,2003,Infrastructure,0.3498297951807229
KNA,2003,Sensitivity,0.311009
KNA,2003,Social,0.251982
KNA,2003,Water,0.3667010117647058
KNA,2003,Exposure,0.434583
KNA,2003,Vulnerability,0.4390115502999967
KNA,2003,Readiness,0.406537
KNA,2003,CompositeRisk,0.500792130179998
KNA,2004,Capacity,0.5726446818181817
KNA,2004,Economic,0.497469
KNA,2004,Ecosystems,0.4647801555555555
KNA,2004,Food,0.625102
KNA,2004,Governance,0.47016
KNA,2004,Habitat,0.391631
KNA,2004,Health,0.438852
KNA,2004,Infrastructure,0.3492319879518072
KNA,2004,Sensitivity,0.313544
KNA,2004,Social,0.267014
KNA,2004,Water,0.3665402235294117
KNA,2004,Exposure,0.434583
KNA,2004,Vulnerability,0.4402907561068695
KNA,2004,Readiness,0.41154766666666664
KNA,2004,CompositeRisk,0.49955538699745505
KNA,2005,Capacity,0.5711046818181817
KNA,2005,Economic,0.55862
KNA,2005,Ecosystems,0.4619289722222222
KNA,2005,Food,0.619886
KNA,2005,Governance,0.696656
KNA,2005,Habitat,0.387509
KNA,2005,Health,0.431315
KNA,2005,Infrastructure,0.3485309277108434
KNA,2005,Sensitivity,0.302482
KNA,2005,Social,0.287543
KNA,2005,Water,0.3661601764705882
KNA,2005,Exposure,0.434583
KNA,2005,Vulnerability,0.43611459477772946
KNA,2005,Readiness,0.5142730000000001
KNA,2005,CompositeRisk,0.45595955686663764
KNA,2006,Capacity,0.5686929147727273
KNA,2006,Economic,0.463136
KNA,2006,Ecosystems,0.4619289722222222
KNA,2006,Food,0.617329
KNA,2006,Governance,0.682578
KNA,2006,Habitat,0.383942
KNA,2006,Health,0.430731
KNA,2006,Infrastructure,0.3462596325301205
KNA,2006,Sensitivity,0.300554
KNA,2006,Social,0.303406
KNA,2006,Water,0.3658778352941176
KNA,2006,Exposure,0.434583
KNA,2006,Vulnerability,0.43441441935239844
KNA,2006,Readiness,0.48303999999999997
KNA,2006,CompositeRisk,0.4674326516114391
KNA,2007,Capacity,0.566860528409091
KNA,2007,Economic,0.46278
KNA,2007,Ecosystems,0.4619289722222222
KNA,2007,Food,0.622448
KNA,2007,Governance,0.688867
KNA,2007,Habitat,0.381117
KNA,2007,Health,0.432403
KNA,2007,Infrastructure,0.3457751506024096
KNA,2007,Sensitivity,0.299974
KNA,2007,Social,0.312657
KNA,2007,Water,0.3655003352941177
KNA,2007,Exposure,0.434583
KNA,2007,Vulnerability,0.43450087331598003
KNA,2007,Readiness,0.48810133333333333
KNA,2007,CompositeRisk,0.46545999065625465
KNA,2008,Capacity,0.5644231477272726
KNA,2008,Economic,0.461128
KNA,2008,Ecosystems,0.4617276555555555
KNA,2008,Food,0.619788
KNA,2008,Governance,0.718717
KNA,2008,Habitat,0.378822
KNA,2008,Health,0.458576
KNA,2008,Infrastructure,0.3439663855421687
KNA,2008,Sensitivity,0.308784
KNA,2008,Social,0.325989
KNA,2008,Water,0.3655397647058824
KNA,2008,Exposure,0.434583
KNA,2008,Vulnerability,0.4377033691913599
KNA,2008,Readiness,0.5019446666666667
KNA,2008,CompositeRisk,0.4618441548481492
KNA,2009,Capacity,0.5626222045454545
KNA,2009,Economic,0.4598
KNA,2009,Ecosystems,0.4616705888888889
KNA,2009,Food,0.630403
KNA,2009,Governance,0.728143
KNA,2009,Habitat,0.376459
KNA,2009,Health,0.450072
KNA,2009,Infrastructure,0.3423616927710843
KNA,2009,Sensitivity,0.309526
KNA,2009,Social,0.377228
KNA,2009,Water,0.3651595235294118
KNA,2009,Exposure,0.434583
KNA,2009,Vulnerability,0.43728425121685494
KNA,2009,Readiness,0.5217236666666666
KNA,2009,CompositeRisk,0.4536810840634463
KNA,2010,Capacity,0.5581106818181817
KNA,2010,Economic,0.48853
KNA,2010,Ecosystems,0.4592460722222222
KNA,2010,Food,0.626866
KNA,2010,Governance,0.724465
KNA,2010,Habitat,0.373163
KNA,2010,Health,0.443014
KNA,2010,Infrastructure,0.3371851987951807
KNA,2010,Sensitivity,0.30243
KNA,2010,Social,0.427388
KNA,2010,Water,0.3648169647058824
KNA,2010,Exposure,0.434583
KNA,2010,Vulnerability,0.4331039896926834
KNA,2010,Readiness,0.5467943333333333
KNA,2010,CompositeRisk,0.4411446604822767
KNA,2011,Capacity,0.5543293977272726
KNA,2011,Economic,0.482052
KNA,2011,Ecosystems,0.4592199833333333
KNA,2011,Food,0.640265
KNA,2011,Governance,0.717688
KNA,2011,Habitat,0.369706
KNA,2011,Health,0.444978
KNA,2011,Infrastructure,0.336903156626506
KNA,2011,Sensitivity,0.308624
KNA,2011,Social,0.453959
KNA,2011,Water,0.3642541823529411
KNA,2011,Exposure,0.434583
KNA,2011,Vulnerability,0.43478496500500663
KNA,2011,Readiness,0.551233
KNA,2011,CompositeRisk,0.440377779003004
KNA,2012,Capacity,0.5504806534090909
KNA,2012,Economic,0.463072
KNA,2012,Ecosystems,0.4586049277777778
KNA,2012,Food,0.646591
KNA,2012,Governance,0.714982
KNA,2012,Habitat,0.366906
KNA,2012,Health,0.430692
KNA,2012,Infrastructure,0.3348141144578313
KNA,2012,Sensitivity,0.30417
KNA,2012,Social,0.491707
KNA,2012,Water,0.3638435882352941
KNA,2012,Exposure,0.434583
KNA,2012,Vulnerability,0.4320127854849993
KNA,2012,Readiness,0.5565869999999999
KNA,2012,CompositeRisk,0.43657287129099953
KNA,2013,Capacity,0.5485265852272728
KNA,2013,Economic,0.456335
KNA,2013,Ecosystems,0.4593153333333333
KNA,2013,Food,0.639024
KNA,2013,Governance,0.713383
KNA,2013,Habitat,0.364196
KNA,2013,Health,0.432706
KNA,2013,Infrastructure,0.333201156626506
KNA,2013,Sensitivity,0.297019
KNA,2013,Social,0.527587
KNA,2013,Water,0.3636721999999999
KNA,2013,Exposure,0.434583
KNA,2013,Vulnerability,0.429707534398389
KNA,2013,Readiness,0.5657683333333333
KNA,2013,CompositeRisk,0.4315171873057001
KNA,2014,Capacity,0.5445607272727273
KNA,2014,Economic,0.482019
KNA,2014,Ecosystems,0.4567643666666667
KNA,2014,Food,0.631762
KNA,2014,Governance,0.436364
KNA,2014,Habitat,0.361585
KNA,2014,Health,0.430692
KNA,2014,Infrastructure,0.3317930843373494
KNA,2014,Sensitivity,0.29309
KNA,2014,Social,0.5669
KNA,2014,Water,0.3631004529411765
KNA,2014,Exposure,0.434583
KNA,2014,Vulnerability,0.42666845390224
KNA,2014,Readiness,0.4950943333333333
KNA,2014,CompositeRisk,0.4579633390080107
KNA,2015,Capacity,0.5427929318181818
KNA,2015,Economic,0.470975
KNA,2015,Ecosystems,0.4563876666666666
KNA,2015,Food,0.635685
KNA,2015,Governance,0.528207
KNA,2015,Habitat,0.359538
KNA,2015,Health,0.431265
KNA,2015,Infrastructure,0.3302223674698795
KNA,2015,Sensitivity,0.292333
KNA,2015,Social,0.585941
KNA,2015,Water,0.3625487294117646
KNA,2015,Exposure,0.434583
KNA,2015,Vulnerability,0.42634658692081157
KNA,2015,Readiness,0.5283743333333333
KNA,2015,CompositeRisk,0.4444582188191536
KNA,2016,Capacity,0.5388395056818183
KNA,2016,Economic,0.451735
KNA,2016,Ecosystems,0.4562926055555556
KNA,2016,Food,0.646168
KNA,2016,Governance,0.530667
KNA,2016,Habitat,0.358454
KNA,2016,Health,0.431265
KNA,2016,Infrastructure,0.3268397289156627
KNA,2016,Sensitivity,0.298346
KNA,2016,Social,0.574354
KNA,2016,Water,0.3626558705882353
KNA,2016,Exposure,0.434583
KNA,2016,Vulnerability,0.42735758884265895
KNA,2016,Readiness,0.5189186666666666
KNA,2016,CompositeRisk,0.4488470866389287
KNA,2017,Capacity,0.5335938977272727
KNA,2017,Economic,0.448496
KNA,2017,Ecosystems,0.4562908722222223
KNA,2017,Food,0.648502
KNA,2017,Governance,0.531208
KNA,2017,Habitat,0.358237
KNA,2017,Health,0.431265
KNA,2017,Infrastructure,0.3176624096385542
KNA,2017,Sensitivity,0.29917
KNA,2017,Social,0.63526
KNA,2017,Water,0.3628776294117646
KNA,2017,Exposure,0.434583
KNA,2017,Vulnerability,0.42594985112497674
KNA,2017,Readiness,0.5383213333333333
KNA,2017,CompositeRisk,0.4402413773416527
KNA,2018,Capacity,0.5301218579545455
KNA,2018,Economic,0.441371
KNA,2018,Ecosystems,0.45628975
KNA,2018,Food,0.64853
KNA,2018,Governance,0.519745
KNA,2018,Habitat,0.358661
KNA,2018,Health,0.429909
KNA,2018,Infrastructure,0.3126724879518072
KNA,2018,Sensitivity,0.299402
KNA,2018,Social,0.583356
KNA,2018,Water,0.3630641352941176
KNA,2018,Exposure,0.434583
KNA,2018,Vulnerability,0.4248312789000588
KNA,2018,Readiness,0.514824
KNA,2018,CompositeRisk,0.4489691673400353
KNA,2019,Capacity,0.5242802897727273
KNA,2019,Economic,0.432438
KNA,2019,Ecosystems,0.45654035
KNA,2019,Food,0.648481
KNA,2019,Governance,0.504718
KNA,2019,Habitat,0.35959
KNA,2019,Health,0.429909
KNA,2019,Infrastructure,0.3047025481927711
KNA,2019,Sensitivity,0.299891
KNA,2019,Social,0.602337
KNA,2019,Water,0.3631637294117647
KNA,2019,Exposure,0.434583
KNA,2019,Vulnerability,0.4233197396721579
KNA,2019,Readiness,0.5131643333333333
KNA,2019,CompositeRisk,0.44872611046996147
KNA,2020,Capacity,0.5192597159090909
KNA,2020,Economic,0.426477
KNA,2020,Ecosystems,0.4567960777777777
KNA,2020,Food,0.648386
KNA,2020,Governance,0.503481
KNA,2020,Habitat,0.360842
KNA,2020,Health,0.429909
KNA,2020,Infrastructure,0.2945109337349397
KNA,2020,Sensitivity,0.300533
KNA,2020,Social,0.60846
KNA,2020,Water,0.3634299352941176
KNA,2020,Exposure,0.434583
KNA,2020,Vulnerability,0.4217083328394907
KNA,2020,Readiness,0.512806
KNA,2020,CompositeRisk,0.4479025997036944
KNA,2021,Capacity,0.5199515795454546
KNA,2021,Economic,0.426477
KNA,2021,Ecosystems,0.4570665111111111
KNA,2021,Food,0.64825
KNA,2021,Governance,0.518556
KNA,2021,Habitat,0.361899
KNA,2021,Health,0.429909
KNA,2021,Infrastructure,0.2961188373493976
KNA,2021,Sensitivity,0.301045
KNA,2021,Social,0.6073
KNA,2021,Water,0.3632788647058823
KNA,2021,Exposure,0.434583
KNA,2021,Vulnerability,0.4221898490889807
KNA,2021,Readiness,0.5174443333333333
KNA,2021,CompositeRisk,0.44633617612005516
KNA,2022,Capacity,0.5204435625
KNA,2022,Economic,0.426477
KNA,2022,Ecosystems,0.4561351722222221
KNA,2022,Food,0.648067
KNA,2022,Governance,0.514794
KNA,2022,Habitat,0.362753
KNA,2022,Health,0.429909
KNA,2022,Infrastructure,0.2989759999999999
KNA,2022,Sensitivity,0.301418
KNA,2022,Social,0.616141
KNA,2022,Water,0.3633232999999999
KNA,2022,Exposure,0.434583
KNA,2022,Vulnerability,0.4226281293402777
KNA,2022,Readiness,0.5191373333333333
KNA,2022,CompositeRisk,0.4459219442708333
KNA,2023,Capacity,0.5197361761363637
KNA,2023,Economic,0.426477
KNA,2023,Ecosystems,0.4561351722222221
KNA,2023,Food,0.64784
KNA,2023,Governance,0.52019
KNA,2023,Habitat,0.364074
KNA,2023,Health,0.429909
KNA,2023,Infrastructure,0.296134734939759
KNA,2023,Sensitivity,0.302026
KNA,2023,Social,0.617141
KNA,2023,Water,0.3633232999999999
KNA,2023,Exposure,0.434583
KNA,2023,Vulnerability,0.4223972979122931
KNA,2023,Readiness,0.5212693333333334
KNA,2023,CompositeRisk,0.4449306454140425
KNA,2024,Capacity,0.6749182784877817
KNA,2024,Economic,0.6749182784877817
KNA,2024,Ecosystems,0.6749182784877817
KNA,2024,Food,0.6749182784877817
KNA,2024,Governance,0.6749182784877817
KNA,2024,Habitat,0.6749182784877817
KNA,2024,Health,0.6749182784877817
KNA,2024,Infrastructure,0.6749182784877817
KNA,2024,Sensitivity,0.6749182784877817
KNA,2024,Social,0.6749182784877817
KNA,2024,Water,0.6749182784877817
KNA,2024,Exposure,
KNA,2024,Vulnerability,0.6749182784877817
KNA,2024,Readiness,0.6749182784877817
KNA,2024,CompositeRisk,0.5349836556975563
KNA,2025,Capacity,0.6753111707189013
KNA,2025,Economic,0.6753111707189013
KNA,2025,Ecosystems,0.6753111707189013
KNA,2025,Food,0.6753111707189013
KNA,2025,Governance,0.6753111707189013
KNA,2025,Habitat,0.6753111707189013
KNA,2025,Health,0.6753111707189013
KNA,2025,Infrastructure,0.6753111707189013
KNA,2025,Sensitivity,0.6753111707189013
KNA,2025,Social,0.6753111707189013
KNA,2025,Water,0.6753111707189013
KNA,2025,Exposure,
KNA,2025,Vulnerability,0.6753111707189013
KNA,2025,Readiness,0.6753111707189013
KNA,2025,CompositeRisk,0.5350622341437803
KNA,2026,Capacity,0.6766027789990383
KNA,2026,Economic,0.6766027789990383
KNA,2026,Ecosystems,0.6766027789990383
KNA,2026,Food,0.6766027789990383
KNA,2026,Governance,0.6766027789990383
KNA,2026,Habitat,0.6766027789990383
KNA,2026,Health,0.6766027789990383
KNA,2026,Infrastructure,0.6766027789990383
KNA,2026,Sensitivity,0.6766027789990383
KNA,2026,Social,0.6766027789990383
KNA,2026,Water,0.6766027789990383
KNA,2026,Exposure,
KNA,2026,Vulnerability,0.6766027789990383
KNA,2026,Readiness,0.6766027789990382
KNA,2026,CompositeRisk,0.5353205557998078
KNA,2027,Capacity,0.6770391082811629
KNA,2027,Economic,0.6770391082811629
KNA,2027,Ecosystems,0.6770391082811629
KNA,2027,Food,0.6770391082811629
KNA,2027,Governance,0.6770391082811629
KNA,2027,Habitat,0.6770391082811629
KNA,2027,Health,0.6770391082811629
KNA,2027,Infrastructure,0.6770391082811629
KNA,2027,Sensitivity,0.6770391082811629
KNA,2027,Social,0.6770391082811629
KNA,2027,Water,0.6770391082811629
KNA,2027,Exposure,
KNA,2027,Vulnerability,0.6770391082811629
KNA,2027,Readiness,0.6770391082811629
KNA,2027,CompositeRisk,0.5354078216562326
KNA,2028,Capacity,0.6782645666388174
KNA,2028,Economic,0.6782645666388174
KNA,2028,Ecosystems,0.6782645666388174
KNA,2028,Food,0.6782645666388174
KNA,2028,Governance,0.6782645666388174
KNA,2028,Habitat,0.6782645666388174
KNA,2028,Health,0.6782645666388174
KNA,2028,Infrastructure,0.6782645666388174
KNA,2028,Sensitivity,0.6782645666388174
KNA,2028,Social,0.6782645666388174
KNA,2028,Water,0.6782645666388174
KNA,2028,Exposure,
KNA,2028,Vulnerability,0.6782645666388174
KNA,2028,Readiness,0.6782645666388175
KNA,2028,CompositeRisk,0.5356529133277634
KNA,2029,Capacity,0.67873767554268
KNA,2029,Economic,0.67873767554268
KNA,2029,Ecosystems,0.67873767554268
KNA,2029,Food,0.67873767554268
KNA,2029,Governance,0.67873767554268
KNA,2029,Habitat,0.67873767554268
KNA,2029,Health,0.67873767554268
KNA,2029,Infrastructure,0.67873767554268
KNA,2029,Sensitivity,0.67873767554268
KNA,2029,Social,0.67873767554268
KNA,2029,Water,0.67873767554268
KNA,2029,Exposure,
KNA,2029,Vulnerability,0.67873767554268
KNA,2029,Readiness,0.67873767554268
KNA,2029,CompositeRisk,0.535747535108536
KNA,2030,Capacity,0.6799036146487839
KNA,2030,Economic,0.6799036146487839
KNA,2030,Ecosystems,0.6799036146487839
KNA,2030,Food,0.6799036146487839
KNA,2030,Governance,0.6799036146487839
KNA,2030,Habitat,0.6799036146487839
KNA,2030,Health,0.6799036146487839
KNA,2030,Infrastructure,0.6799036146487839
KNA,2030,Sensitivity,0.6799036146487839
KNA,2030,Social,0.6799036146487839
KNA,2030,Water,0.6799036146487839
KNA,2030,Exposure,
KNA,2030,Vulnerability,0.6799036146487839
KNA,2030,Readiness,0.6799036146487839
KNA,2030,CompositeRisk,0.5359807229297567
KOR,1995,Capacity,0.36717
KOR,1995,Economic,0.484449
KOR,1995,Ecosystems,0.585045
KOR,1995,Food,0.263304
KOR,1995,Governance,0.513007
KOR,1995,Habitat,0.462723
KOR,1995,Health,0.301596
KOR,1995,Infrastructure,0.28181
KOR,1995,Sensitivity,0.281016
KOR,1995,Social,0.512736
KOR,1995,Water,0.390016
KOR,1995,Exposure,0.494061
KOR,1995,Vulnerability,0.366585
KOR,1995,Readiness,0.5033973333333334
KOR,1995,CompositeRisk,0.41859206666666665
KOR,1996,Capacity,0.366738
KOR,1996,Economic,0.484449
KOR,1996,Ecosystems,0.584865
KOR,1996,Food,0.257908
KOR,1996,Governance,0.513007
KOR,1996,Habitat,0.467372
KOR,1996,Health,0.301009
KOR,1996,Infrastructure,0.285138
KOR,1996,Sensitivity,0.283165
KOR,1996,Social,0.527074
KOR,1996,Water,0.391637
KOR,1996,Exposure,0.494061
KOR,1996,Vulnerability,0.367229
KOR,1996,Readiness,0.5081766666666666
KOR,1996,CompositeRisk,0.4170667333333334
KOR,1997,Capacity,0.357479
KOR,1997,Economic,0.484449
KOR,1997,Ecosystems,0.584684
KOR,1997,Food,0.248912
KOR,1997,Governance,0.503235
KOR,1997,Habitat,0.46437
KOR,1997,Health,0.292381
KOR,1997,Infrastructure,0.286278
KOR,1997,Sensitivity,0.283405
KOR,1997,Social,0.565383
KOR,1997,Water,0.393268
KOR,1997,Exposure,0.494061
KOR,1997,Vulnerability,0.363847125
KOR,1997,Readiness,0.517689
KOR,1997,CompositeRisk,0.41123267500000005
KOR,1998,Capacity,0.351347
KOR,1998,Economic,0.484449
KOR,1998,Ecosystems,0.584504
KOR,1998,Food,0.238557
KOR,1998,Governance,0.493464
KOR,1998,Habitat,0.463184
KOR,1998,Health,0.291961
KOR,1998,Infrastructure,0.279607
KOR,1998,Sensitivity,0.281
KOR,1998,Social,0.567445
KOR,1998,Water,0.395003
KOR,1998,Exposure,0.494061
KOR,1998,Vulnerability,0.360645375
KOR,1998,Readiness,0.5151193333333334
KOR,1998,CompositeRisk,0.4103394916666666
KOR,1999,Capacity,0.347017
KOR,1999,Economic,0.484449
KOR,1999,Ecosystems,0.584323
KOR,1999,Food,0.229109
KOR,1999,Governance,0.490387
KOR,1999,Habitat,0.463391
KOR,1999,Health,0.290933
KOR,1999,Infrastructure,0.278048
KOR,1999,Sensitivity,0.280189
KOR,1999,Social,0.602582
KOR,1999,Water,0.39673
KOR,1999,Exposure,0.494061
KOR,1999,Vulnerability,0.3587175
KOR,1999,Readiness,0.525806
KOR,1999,CompositeRisk,0.4049081
KOR,2000,Capacity,0.342927
KOR,2000,Economic,0.484449
KOR,2000,Ecosystems,0.584143
KOR,2000,Food,0.22122
KOR,2000,Governance,0.487309
KOR,2000,Habitat,0.461704
KOR,2000,Health,0.290595
KOR,2000,Infrastructure,0.278739
KOR,2000,Sensitivity,0.28044
KOR,2000,Social,0.640356
KOR,2000,Water,0.398456
KOR,2000,Exposure,0.494061
KOR,2000,Vulnerability,0.357278
KOR,2000,Readiness,0.5373713333333333
KOR,2000,CompositeRisk,0.3994182666666667
KOR,2001,Capacity,0.337677
KOR,2001,Economic,0.484449
KOR,2001,Ecosystems,0.583819
KOR,2001,Food,0.217778
KOR,2001,Governance,0.51246
KOR,2001,Habitat,0.461156
KOR,2001,Health,0.286851
KOR,2001,Infrastructure,0.277001
KOR,2001,Sensitivity,0.281655
KOR,2001,Social,0.667554
KOR,2001,Water,0.400184
KOR,2001,Exposure,0.494061
KOR,2001,Vulnerability,0.355765125
KOR,2001,Readiness,0.554821
KOR,2001,CompositeRisk,0.391530675
KOR,2002,Capacity,0.335749
KOR,2002,Economic,0.484449
KOR,2002,Ecosystems,0.583494
KOR,2002,Food,0.216348
KOR,2002,Governance,0.53761
KOR,2002,Habitat,0.462656
KOR,2002,Health,0.283976
KOR,2002,Infrastructure,0.274633
KOR,2002,Sensitivity,0.281694
KOR,2002,Social,0.683673
KOR,2002,Water,0.401904
KOR,2002,Exposure,0.494061
KOR,2002,Vulnerability,0.35505675000000003
KOR,2002,Readiness,0.5685773333333334
KOR,2002,CompositeRisk,0.3856031166666667
KOR,2003,Capacity,0.335553
KOR,2003,Economic,0.484449
KOR,2003,Ecosystems,0.58317
KOR,2003,Food,0.215359
KOR,2003,Governance,0.550424
KOR,2003,Habitat,0.463475
KOR,2003,Health,0.2827
KOR,2003,Infrastructure,0.275942
KOR,2003,Sensitivity,0.281704
KOR,2003,Social,0.697635
KOR,2003,Water,0.401991
KOR,2003,Exposure,0.494061
KOR,2003,Vulnerability,0.35498675
KOR,2003,Readiness,0.5775026666666667
KOR,2003,CompositeRisk,0.38199098333333337
KOR,2004,Capacity,0.335269
KOR,2004,Economic,0.484449
KOR,2004,Ecosystems,0.582846
KOR,2004,Food,0.213873
KOR,2004,Governance,0.512237
KOR,2004,Habitat,0.465104
KOR,2004,Health,0.280253
KOR,2004,Infrastructure,0.276488
KOR,2004,Sensitivity,0.280984
KOR,2004,Social,0.714768
KOR,2004,Water,0.402067
KOR,2004,Exposure,0.494061
KOR,2004,Vulnerability,0.3546105
KOR,2004,Readiness,0.5704846666666666
KOR,2004,CompositeRisk,0.38457243333333335
KOR,2005,Capacity,0.332751
KOR,2005,Economic,0.486133
KOR,2005,Ecosystems,0.582522
KOR,2005,Food,0.212044
KOR,2005,Governance,0.561328
KOR,2005,Habitat,0.464192
KOR,2005,Health,0.278643
KOR,2005,Infrastructure,0.269258
KOR,2005,Sensitivity,0.276435
KOR,2005,Social,0.727496
KOR,2005,Water,0.399839
KOR,2005,Exposure,0.494061
KOR,2005,Vulnerability,0.3519605
KOR,2005,Readiness,0.5916523333333333
KOR,2005,CompositeRisk,0.3745153666666667
KOR,2006,Capacity,0.331821
KOR,2006,Economic,0.578896
KOR,2006,Ecosystems,0.582522
KOR,2006,Food,0.212734
KOR,2006,Governance,0.494245
KOR,2006,Habitat,0.462635
KOR,2006,Health,0.27646
KOR,2006,Infrastructure,0.274789
KOR,2006,Sensitivity,0.278623
KOR,2006,Social,0.744109
KOR,2006,Water,0.399871
KOR,2006,Exposure,0.494061
KOR,2006,Vulnerability,0.352431875
KOR,2006,Readiness,0.60575
KOR,2006,CompositeRisk,0.36915912500000003
KOR,2007,Capacity,0.330404
KOR,2007,Economic,0.591787
KOR,2007,Ecosystems,0.582522
KOR,2007,Food,0.213927
KOR,2007,Governance,0.556128
KOR,2007,Habitat,0.46102
KOR,2007,Health,0.274206
KOR,2007,Infrastructure,0.272291
KOR,2007,Sensitivity,0.277342
KOR,2007,Social,0.752899
KOR,2007,Water,0.39965
KOR,2007,Exposure,0.494061
KOR,2007,Vulnerability,0.35142025
KOR,2007,Readiness,0.6336046666666667
KOR,2007,CompositeRisk,0.3574102833333333
KOR,2008,Capacity,0.328354
KOR,2008,Economic,0.606233
KOR,2008,Ecosystems,0.581894
KOR,2008,Food,0.216342
KOR,2008,Governance,0.523039
KOR,2008,Habitat,0.457437
KOR,2008,Health,0.271403
KOR,2008,Infrastructure,0.272596
KOR,2008,Sensitivity,0.277136
KOR,2008,Social,0.758215
KOR,2008,Water,0.39943
KOR,2008,Exposure,0.494061
KOR,2008,Vulnerability,0.350574
KOR,2008,Readiness,0.6291623333333334
KOR,2008,CompositeRisk,0.3586794666666666
KOR,2009,Capacity,0.326247
KOR,2009,Economic,0.602832
KOR,2009,Ecosystems,0.58223
KOR,2009,Food,0.219034
KOR,2009,Governance,0.540037
KOR,2009,Habitat,0.452993
KOR,2009,Health,0.269175
KOR,2009,Infrastructure,0.273622
KOR,2009,Sensitivity,0.277826
KOR,2009,Social,0.762193
KOR,2009,Water,0.399214
KOR,2009,Exposure,0.494061
KOR,2009,Vulnerability,0.350042625
KOR,2009,Readiness,0.6350206666666667
KOR,2009,CompositeRisk,0.35601730833333334
KOR,2010,Capacity,0.323738
KOR,2010,Economic,0.692907
KOR,2010,Ecosystems,0.582455
KOR,2010,Food,0.218512
KOR,2010,Governance,0.523231
