,Country,Indicator,Order,AIC,BIC
2300,TJK,Food,"(0, 0, 3)",-152.02494119284955,-145.1884620429172
2301,TJK,Governance,"(1, 0, 0)",-147.12606213413682,-143.0241746441774
2302,TJK,Habitat,"(2, 0, 2)",-258.0729873099404,-249.86921233002155
2303,TJK,Health,"(2, 0, 1)",-139.0044331067376,-132.16795395680523
2304,TJK,Infrastructure,"(0, 1, 1)",-113.11728859567513,-110.45287957532473
2305,TJK,Readiness,"(3, 0, 3)",-155.05972677250764,-144.12136013261585
2306,TJK,Sensitivity,"(2, 0, 2)",-187.2889240527954,-179.08514907287656
2307,TJK,Social,"(2, 0, 2)",-206.30157063301874,-198.0977956530999
2308,TJK,Vulnerability,"(1, 0, 0)",-192.77212415803712,-188.6702366680777
2309,TJK,Water,"(2, 0, 0)",-280.2129444820348,-274.7437611620889
2310,TKM,Capacity,"(1, 0, 0)",-263.05206170334066,-258.9501742133812
2311,TKM,Economic,"(1, 0, 0)",-275.044404491751,-270.94251700179154
2312,TKM,Ecosystems,"(2, 0, 0)",-272.2936081571936,-266.8244248372477
2313,TKM,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2314,TKM,Food,"(1, 1, 3)",-195.0195715844189,-188.3585490335429
2315,TKM,Governance,"(1, 0, 0)",-149.4052919474106,-145.3034044574512
2316,TKM,Habitat,"(2, 0, 1)",-275.8385923665272,-269.00211321659486
2317,TKM,Health,"(3, 0, 0)",-251.25419969249037,-244.41772054255802
2318,TKM,Infrastructure,"(1, 0, 1)",-404.2263949646778,-398.7572116447319
2319,TKM,Readiness,"(1, 0, 0)",-191.81028168622063,-187.70839419626122
2320,TKM,Sensitivity,"(3, 1, 2)",-220.33946274212667,-212.34623568107546
2321,TKM,Social,"(2, 0, 0)",-274.5938243847074,-269.1246410647615
2322,TKM,Vulnerability,"(1, 0, 2)",-280.448253942559,-273.61177479262665
2323,TKM,Water,"(1, 0, 1)",-246.33056144612152,-240.86137812617562
2324,TLS,Capacity,"(2, 0, 1)",-278.16193572632363,-271.3254565763913
2325,TLS,Economic,"(2, 0, 1)",-122.70460989945929,-115.86813074952691
2326,TLS,Ecosystems,"(1, 0, 0)",-224.97095222460953,-220.86906473465012
2327,TLS,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2328,TLS,Food,"(2, 0, 0)",-171.83715560572,-166.3679722857741
2329,TLS,Governance,"(1, 0, 0)",-261.8471710410948,-257.74528355113534
2330,TLS,Habitat,"(2, 0, 1)",-365.1039380609459,-358.26745891101353
2331,TLS,Health,"(1, 0, 2)",-123.8567591893322,-117.02028003939982
2332,TLS,Infrastructure,"(1, 0, 3)",-245.09271251144173,-236.88893753152288
2333,TLS,Readiness,"(2, 0, 0)",-158.47616750801916,-153.00698418807326
2334,TLS,Sensitivity,"(1, 0, 2)",-164.11100395743827,-157.2745248075059
2335,TLS,Social,"(1, 1, 1)",-259.51953582165055,-255.52292229112493
2336,TLS,Vulnerability,"(1, 0, 2)",-207.84438853615703,-201.00790938622467
2337,TLS,Water,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2338,TON,Capacity,"(1, 1, 3)",-214.07459910167213,-207.4135765507961
2339,TON,Economic,"(1, 0, 0)",-157.30387549982126,-153.20198800986185
2340,TON,Ecosystems,"(1, 0, 0)",-227.85088019013358,-223.74899270017417
2341,TON,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2342,TON,Food,"(1, 0, 0)",-211.9020665304644,-207.800179040505
2343,TON,Governance,"(1, 0, 0)",-69.33001966092426,-65.22813217096484
2344,TON,Habitat,"(3, 0, 1)",-379.28544906430056,-371.08167408438175
2345,TON,Health,"(1, 1, 0)",-87.16973077277599,-84.50532175242559
2346,TON,Infrastructure,"(0, 1, 0)",-171.88771669557966,-170.55551218540444
2347,TON,Readiness,"(1, 0, 0)",-126.3573620995042,-122.25547460954478
2348,TON,Sensitivity,"(1, 1, 0)",-123.5168561857262,-120.85244716537579
2349,TON,Social,"(1, 1, 1)",-172.01660849114262,-168.019994960617
2350,TON,Vulnerability,"(2, 0, 0)",-182.26714758019853,-176.79796426025263
2351,TON,Water,"(3, 0, 0)",-385.30468628388934,-378.468207133957
2352,TTO,Capacity,"(1, 0, 0)",-176.5295120130237,-172.42762452306428
2353,TTO,Economic,"(1, 0, 0)",-90.69416106089186,-86.59227357093243
2354,TTO,Ecosystems,"(1, 0, 1)",-247.20990401807316,-241.74072069812726
2355,TTO,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2356,TTO,Food,"(2, 0, 1)",-148.5486089855299,-141.71212983559755
2357,TTO,Governance,"(1, 1, 2)",-129.3598471454158,-124.031029104715
2358,TTO,Habitat,"(2, 0, 1)",-341.53647811063195,-334.6999989606996
2359,TTO,Health,"(1, 0, 0)",-233.21834352870115,-229.11645603874175
2360,TTO,Infrastructure,"(2, 0, 2)",-177.53077531348467,-169.32700033356582
2361,TTO,Readiness,"(1, 1, 0)",-142.57505034399867,-139.91064132364826
2362,TTO,Sensitivity,"(2, 0, 1)",-237.32067277861483,-230.48419362868248
2363,TTO,Social,"(1, 1, 1)",-199.99609788815457,-195.99948435762894
2364,TTO,Vulnerability,"(1, 0, 0)",-244.59385532071158,-240.49196783075217
2365,TTO,Water,"(1, 0, 0)",-378.8014813738858,-374.69959388392635
2366,TUN,Capacity,"(3, 0, 3)",-225.77256123150846,-214.83419459161667
2367,TUN,Economic,"(0, 1, 0)",-160.25497576495832,-158.9227712547831
2368,TUN,Ecosystems,"(1, 0, 0)",-276.0714192143424,-271.969531724383
2369,TUN,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2370,TUN,Food,"(1, 0, 0)",-206.82973728655915,-202.72784979659974
2371,TUN,Governance,"(2, 0, 0)",-124.49291934912969,-119.0237360291838
2372,TUN,Habitat,"(2, 0, 3)",-201.80968941479756,-192.23861860489225
2373,TUN,Health,"(2, 0, 0)",-229.73080444572204,-224.26162112577614
2374,TUN,Infrastructure,"(0, 1, 2)",-186.2012418706637,-182.20462834013807
2375,TUN,Readiness,"(0, 1, 0)",-171.74563672895457,-170.41343221877935
2376,TUN,Sensitivity,"(3, 0, 0)",-216.70022748895644,-209.86374833902408
2377,TUN,Social,"(1, 1, 1)",-221.48593053809518,-217.48931700756955
2378,TUN,Vulnerability,"(1, 0, 0)",-263.19235406584215,-259.0904665758827
2379,TUN,Water,"(1, 0, 0)",-243.44729314097526,-239.34540565101585
2380,TUR,Capacity,"(1, 1, 1)",-238.9464075053835,-234.94979397485787
2381,TUR,Economic,"(3, 1, 0)",-146.20800763474955,-140.87918959404874
2382,TUR,Ecosystems,"(2, 0, 0)",-250.5587080038261,-245.0895246838802
2383,TUR,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2384,TUR,Food,"(2, 1, 1)",-239.3456985496859,-234.01688050898508
2385,TUR,Governance,"(1, 0, 0)",-125.11522025027438,-121.01333276031495
2386,TUR,Habitat,"(3, 1, 0)",-227.5245343842957,-222.19571634359488
2387,TUR,Health,"(1, 1, 2)",-294.74583271607327,-289.41701467537246
2388,TUR,Infrastructure,"(1, 0, 0)",-237.80704625039667,-233.70515876043726
2389,TUR,Readiness,"(2, 0, 2)",-172.093717638994,-163.88994265907516
2390,TUR,Sensitivity,"(1, 0, 0)",-279.5935550663742,-275.4916675764148
2391,TUR,Social,"(3, 0, 1)",-173.99272244732518,-165.78894746740633
2392,TUR,Vulnerability,"(2, 0, 1)",-305.6016985354416,-298.7652193855092
2393,TUR,Water,"(2, 0, 3)",-266.0959581274194,-256.5248873175141
2394,TZA,Capacity,"(3, 0, 0)",-221.70037951832634,-214.86390036839398
2395,TZA,Economic,"(0, 1, 0)",-144.83479827545779,-143.50259376528257
2396,TZA,Ecosystems,"(1, 0, 0)",-277.2291778716877,-273.12729038172824
2397,TZA,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2398,TZA,Food,"(1, 0, 0)",-185.30164354032934,-181.19975605036993
2399,TZA,Governance,"(2, 0, 2)",-131.4107876961157,-123.20701271619686
2400,TZA,Habitat,"(1, 0, 1)",-226.35519526542396,-220.88601194547806
2401,TZA,Health,"(0, 1, 0)",-183.5560880370064,-182.22388352683117
2402,TZA,Infrastructure,"(3, 0, 0)",-199.10161204264296,-192.2651328927106
2403,TZA,Readiness,"(1, 0, 3)",-195.7104881571363,-187.50671317721745
2404,TZA,Sensitivity,"(1, 0, 0)",-203.45724799519215,-199.35536050523274
2405,TZA,Social,"(2, 0, 2)",-245.1865396626102,-236.98276468269134
2406,TZA,Vulnerability,"(2, 0, 1)",-258.7740209084297,-251.93754175849733
2407,TZA,Water,"(1, 1, 1)",-329.900724909703,-325.9041113791774
2408,UGA,Capacity,"(3, 0, 0)",-206.13500367327168,-199.29852452333932
2409,UGA,Economic,"(1, 0, 0)",-135.77717525160202,-131.6752877616426
2410,UGA,Ecosystems,"(1, 0, 0)",-312.55056026225054,-308.4486727722911
2411,UGA,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2412,UGA,Food,"(1, 0, 0)",-195.03101885431613,-190.92913136435672
2413,UGA,Governance,"(2, 0, 0)",-157.78625195805702,-152.31706863811112
2414,UGA,Habitat,"(1, 0, 1)",-255.64616560426333,-250.17698228431743
2415,UGA,Health,"(1, 0, 0)",-157.11343915513135,-153.01155166517194
2416,UGA,Infrastructure,"(1, 1, 0)",-152.21611011324526,-149.55170109289486
2417,UGA,Readiness,"(1, 0, 1)",-186.55752936004174,-181.08834604009584
2418,UGA,Sensitivity,"(1, 0, 0)",-195.18909845631757,-191.08721096635816
2419,UGA,Social,"(2, 0, 0)",-253.0739986724463,-247.6048153525004
2420,UGA,Vulnerability,"(2, 0, 2)",-228.68836216529186,-220.48458718537302
2421,UGA,Water,"(2, 1, 3)",-374.71325778625646,-366.7200307252052
2422,UKR,Capacity,"(2, 0, 2)",-189.2859727697592,-181.08219778984036
2423,UKR,Economic,"(2, 0, 1)",-98.05725882351668,-91.2207796735843
2424,UKR,Ecosystems,"(2, 0, 0)",-235.1151117290074,-229.6459284090615
2425,UKR,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2426,UKR,Food,"(1, 0, 0)",-223.29639078809407,-219.19450329813466
2427,UKR,Governance,"(1, 0, 2)",-135.55455427248197,-128.7180751225496
2428,UKR,Habitat,"(2, 0, 0)",-261.4364075339976,-255.96722421405173
2429,UKR,Health,"(2, 0, 2)",-233.85577245868353,-225.65199747876468
2430,UKR,Infrastructure,"(0, 1, 0)",-149.84090219677677,-148.50869768660155
2431,UKR,Readiness,"(1, 0, 0)",-137.70357566368276,-133.60168817372335
2432,UKR,Sensitivity,"(1, 1, 1)",-222.54942812612114,-218.55281459559552
2433,UKR,Social,"(1, 0, 0)",-113.50325719256345,-109.40136970260403
2434,UKR,Vulnerability,"(3, 0, 0)",-242.2225142215469,-235.38603507161454
2435,UKR,Water,"(1, 1, 1)",-238.46419005108854,-234.46757652056291
2436,URY,Capacity,"(1, 1, 0)",-182.6273824102161,-179.96297338986568
2437,URY,Economic,"(0, 0, 3)",-142.62002362686536,-135.783544476933
2438,URY,Ecosystems,"(3, 0, 0)",-312.41690405416887,-305.5804249042365
2439,URY,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2440,URY,Food,"(1, 0, 0)",-216.32332378225684,-212.22143629229743
2441,URY,Governance,"(1, 0, 0)",-133.39826971047387,-129.29638222051446
2442,URY,Habitat,"(3, 0, 3)",-250.00799346971633,-239.06962682982453
2443,URY,Health,"(2, 0, 1)",-181.73127383220194,-174.89479468226958
2444,URY,Infrastructure,"(0, 1, 0)",-143.31057805364512,-141.9783735434699
2445,URY,Readiness,"(0, 1, 0)",-170.24118403570992,-168.9089795255347
2446,URY,Sensitivity,"(2, 0, 0)",-197.05679251598036,-191.58760919603446
2447,URY,Social,"(1, 1, 1)",-187.77224157787094,-183.77562804734532
2448,URY,Vulnerability,"(2, 0, 0)",-242.90460994464195,-237.43542662469605
2449,URY,Water,"(1, 1, 0)",-493.45869505854375,-490.7942860381933
2450,USA,Capacity,"(1, 0, 0)",-246.85019332236797,-242.74830583240856
2451,USA,Economic,"(2, 0, 1)",-78.79689681248587,-71.9604176625535
2452,USA,Ecosystems,"(1, 0, 2)",-313.966839411066,-307.13036026113366
2453,USA,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2454,USA,Food,"(1, 0, 0)",-289.0078576673082,-284.90597017734876
2455,USA,Governance,"(1, 0, 0)",-128.94496448619842,-124.84307699623899
2456,USA,Habitat,"(3, 0, 0)",-287.8958919149957,-281.0594127650633
2457,USA,Health,"(1, 0, 0)",-217.09693486433386,-212.99504737437445
2458,USA,Infrastructure,"(3, 0, 0)",-219.93406837056693,-213.09758922063457
2459,USA,Readiness,"(1, 0, 0)",-145.26735909538505,-141.16547160542564
2460,USA,Sensitivity,"(2, 0, 0)",-291.4926298287137,-286.0234465087678
2461,USA,Social,"(2, 0, 1)",-231.52255805756258,-224.68607890763022
2462,USA,Vulnerability,"(1, 0, 0)",-302.23143502039227,-298.12954753043283
2463,USA,Water,"(2, 0, 0)",-380.8426635319227,-375.3734802119768
2464,UZB,Capacity,"(2, 0, 0)",-222.719351070832,-217.2501677508861
2465,UZB,Economic,"(2, 0, 1)",-106.71427467468973,-99.87779552475736
2466,UZB,Ecosystems,"(2, 0, 0)",-230.43826005028475,-224.96907673033886
2467,UZB,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2468,UZB,Food,"(2, 0, 1)",-218.78764641897797,-211.9511672690456
2469,UZB,Governance,"(2, 0, 1)",-133.49456764176733,-126.65808849183496
2470,UZB,Habitat,"(1, 0, 3)",-233.17964527764232,-224.97587029772347
2471,UZB,Health,"(1, 0, 0)",-188.49193760001754,-184.39005011005813
2472,UZB,Infrastructure,"(2, 0, 2)",-357.9245500880565,-349.7207751081377
2473,UZB,Readiness,"(1, 0, 2)",-154.21528552850558,-147.37880637857322
2474,UZB,Sensitivity,"(1, 0, 2)",-234.64113270350913,-227.80465355357677
2475,UZB,Social,"(1, 1, 0)",-173.82137947377552,-171.15697045342512
2476,UZB,Vulnerability,"(2, 0, 2)",-275.2249356102259,-267.02116063030707
2477,UZB,Water,"(2, 0, 2)",-339.46591607784677,-331.26214109792795
2478,VCT,Capacity,"(2, 0, 1)",-278.16193572632363,-271.3254565763913
2479,VCT,Economic,"(1, 0, 0)",-141.05924146128055,-136.95735397132114
2480,VCT,Ecosystems,"(2, 0, 1)",-300.7298790443337,-293.89339989440134
2481,VCT,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2482,VCT,Food,"(0, 0, 0)",-208.06530986914123,-205.33071820916828
2483,VCT,Governance,"(1, 0, 0)",-101.64414913286274,-97.54226164290331
2484,VCT,Habitat,"(2, 0, 3)",-314.03208495283224,-304.4610141429269
2485,VCT,Health,"(1, 0, 1)",-149.50939887106674,-144.04021555112084
2486,VCT,Infrastructure,"(2, 0, 1)",-293.064596534721,-286.2281173847886
2487,VCT,Readiness,"(0, 1, 0)",-144.22832333724546,-142.89611882707024
2488,VCT,Sensitivity,"(1, 0, 0)",-210.93972309473506,-206.83783560477565
2489,VCT,Social,"(1, 1, 2)",-185.8962185874337,-180.5674005467329
2490,VCT,Vulnerability,"(1, 0, 0)",-214.16704824510174,-210.06516075514233
2491,VCT,Water,"(3, 0, 0)",-385.30468628388934,-378.468207133957
2492,VEN,Capacity,"(1, 0, 1)",-251.64498394047564,-246.17580062052974
2493,VEN,Economic,"(0, 1, 0)",-122.91293314535442,-121.58072863517921
2494,VEN,Ecosystems,"(1, 0, 0)",-252.48679274211986,-248.38490525216045
2495,VEN,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2496,VEN,Food,"(0, 0, 2)",-210.51020278923826,-205.04101946929237
2497,VEN,Governance,"(2, 1, 0)",-142.29650852430274,-138.29989499377712
2498,VEN,Habitat,"(0, 0, 2)",-249.67284001711215,-244.20365669716625
2499,VEN,Health,"(1, 0, 1)",-308.4554614623981,-302.9862781424522
2500,VEN,Infrastructure,"(0, 0, 0)",-292.54319020678236,-289.80859854680943
2501,VEN,Readiness,"(3, 1, 1)",-179.16729550373793,-172.5062729528619
2502,VEN,Sensitivity,"(0, 0, 3)",-246.09163374102525,-239.2551545910929
2503,VEN,Social,"(0, 1, 3)",-182.36246933066414,-177.03365128996333
2504,VEN,Vulnerability,"(0, 0, 1)",-292.8561126993674,-288.75422520940793
2505,VEN,Water,"(1, 0, 3)",-362.6246098217641,-354.4208348418453
2506,VNM,Capacity,"(1, 1, 2)",-183.56808432412964,-178.23926628342883
2507,VNM,Economic,"(1, 0, 3)",-162.6139081825798,-154.41013320266094
2508,VNM,Ecosystems,"(1, 0, 0)",-301.0881872317301,-296.98629974177067
2509,VNM,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2510,VNM,Food,"(0, 1, 0)",-157.97769821731907,-156.64549370714386
2511,VNM,Governance,"(1, 0, 0)",-140.53354962577896,-136.43166213581955
2512,VNM,Habitat,"(0, 1, 2)",-232.0236456925397,-228.02703216201408
2513,VNM,Health,"(3, 0, 1)",-233.03367020995447,-224.82989523003562
2514,VNM,Infrastructure,"(1, 0, 1)",-181.1628911159248,-175.6937077959789
2515,VNM,Readiness,"(1, 0, 2)",-177.8853136469699,-171.04883449703755
2516,VNM,Sensitivity,"(2, 0, 1)",-229.62034928591575,-222.7838701359834
2517,VNM,Social,"(2, 0, 1)",-205.2305292356393,-198.39405008570694
2518,VNM,Vulnerability,"(2, 0, 3)",-232.87917959902518,-223.30810878911987
2519,VNM,Water,"(2, 0, 3)",-272.89109835357476,-263.3200275436694
2520,VUT,Capacity,"(0, 1, 0)",-150.89597737677406,-149.56377286659884
2521,VUT,Economic,"(0, 0, 3)",-181.07680009738098,-174.24032094744862
2522,VUT,Ecosystems,"(2, 0, 0)",-238.01046880304224,-232.54128548309635
2523,VUT,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2524,VUT,Food,"(1, 0, 1)",-277.3928454337598,-271.9236621138139
2525,VUT,Governance,"(2, 0, 2)",-106.77266374931797,-98.56888876939912
2526,VUT,Habitat,"(3, 1, 0)",-414.08860953112116,-408.75979149042035
2527,VUT,Health,"(0, 1, 1)",-108.8962830612933,-106.2318740409429
2528,VUT,Infrastructure,"(0, 1, 0)",-112.60943462185585,-111.27723011168065
2529,VUT,Readiness,"(1, 0, 0)",-170.17607587830247,-166.07418838834306
2530,VUT,Sensitivity,"(1, 0, 0)",-157.41232864788918,-153.31044115792977
2531,VUT,Social,"(2, 0, 2)",-205.34515770422507,-197.14138272430623
2532,VUT,Vulnerability,"(1, 0, 0)",-180.52000020622592,-176.4181127162665
2533,VUT,Water,"(3, 0, 0)",-385.30468628388934,-378.468207133957
2534,WSM,Capacity,"(0, 0, 1)",-176.04585416868247,-171.94396667872306
2535,WSM,Economic,"(2, 0, 1)",-146.1830318465363,-139.34655269660394
2536,WSM,Ecosystems,"(1, 0, 1)",-264.5698906661964,-259.1007073462505
2537,WSM,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2538,WSM,Food,"(1, 0, 0)",-204.1889381059249,-200.0870506159655
2539,WSM,Governance,"(0, 1, 0)",-115.48290587179214,-114.15070136161694
2540,WSM,Habitat,"(2, 0, 1)",-349.6560472291756,-342.81956807924325
2541,WSM,Health,"(1, 0, 0)",-109.66096433950052,-105.5590768495411
2542,WSM,Infrastructure,"(0, 0, 1)",-115.96897579715211,-111.86708830719269
2543,WSM,Readiness,"(0, 1, 0)",-163.78866025977115,-162.45645574959593
2544,WSM,Sensitivity,"(2, 0, 0)",-139.15034232659264,-133.68115900664674
2545,WSM,Social,"(3, 0, 1)",-228.39188804583972,-220.18811306592087
2546,WSM,Vulnerability,"(3, 0, 1)",-201.92892794882349,-193.72515296890464
2547,WSM,Water,"(2, 0, 0)",-422.359558033115,-416.8903747131691
2548,YEM,Capacity,"(2, 0, 1)",-185.3992585938796,-178.56277944394725
2549,YEM,Economic,"(1, 0, 2)",-144.73659574741293,-137.90011659748058
2550,YEM,Ecosystems,"(2, 0, 0)",-283.1079257668616,-277.6387424469157
2551,YEM,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2552,YEM,Food,"(2, 0, 1)",-168.5064966670444,-161.67001751711203
2553,YEM,Governance,"(0, 1, 0)",-125.06063836251167,-123.72843385233647
2554,YEM,Habitat,"(1, 0, 1)",-227.54537690327987,-222.07619358333397
2555,YEM,Health,"(2, 0, 2)",-184.81952870546434,-176.6157537255455
2556,YEM,Infrastructure,"(2, 0, 0)",-128.00905066671783,-122.53986734677193
2557,YEM,Readiness,"(1, 0, 0)",-197.31698974894422,-193.2151022589848
2558,YEM,Sensitivity,"(1, 0, 0)",-156.07833438521632,-151.9764468952569
2559,YEM,Social,"(2, 0, 2)",-263.8460940984699,-255.64231911855106
2560,YEM,Vulnerability,"(2, 0, 1)",-210.89566476994173,-204.05918562000937
2561,YEM,Water,"(3, 0, 0)",-551.6432180856737,-544.8067389357412
2562,ZAF,Capacity,"(1, 1, 3)",-214.77141407550053,-208.1103915246245
2563,ZAF,Economic,"(1, 0, 0)",-151.64125601927688,-147.53936852931747
2564,ZAF,Ecosystems,"(3, 0, 0)",-238.0556441991534,-231.21916504922103
2565,ZAF,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2566,ZAF,Food,"(1, 0, 0)",-258.41051293256646,-254.30862544260705
2567,ZAF,Governance,"(0, 1, 0)",-129.68164576698297,-128.34944125680775
2568,ZAF,Habitat,"(0, 0, 2)",-230.53989992297747,-225.07071660303157
2569,ZAF,Health,"(2, 0, 0)",-171.41926153763754,-165.95007821769164
2570,ZAF,Infrastructure,"(3, 1, 0)",-203.86782516721075,-198.53900712650994
2571,ZAF,Readiness,"(1, 0, 0)",-176.07509580882538,-171.97320831886597
2572,ZAF,Sensitivity,"(2, 0, 0)",-215.34387353841856,-209.87469021847267
2573,ZAF,Social,"(2, 0, 1)",-194.30625640947397,-187.46977725954162
2574,ZAF,Vulnerability,"(3, 0, 0)",-264.52593530867006,-257.6894561587377
2575,ZAF,Water,"(1, 0, 1)",-254.28296670127315,-248.81378338132726
2576,ZMB,Capacity,"(1, 0, 0)",-217.17860338025002,-213.07671589029061
2577,ZMB,Economic,"(2, 0, 2)",-153.9807648584437,-145.77698987852486
2578,ZMB,Ecosystems,"(2, 0, 0)",-220.6044361097633,-215.1352527898174
2579,ZMB,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2580,ZMB,Food,"(1, 0, 0)",-212.6707226350048,-208.5688351450454
2581,ZMB,Governance,"(1, 0, 1)",-145.99073649504123,-140.52155317509533
2582,ZMB,Habitat,"(2, 0, 0)",-275.23754926481786,-269.76836594487196
2583,ZMB,Health,"(1, 0, 0)",-127.45407536572887,-123.35218787576945
2584,ZMB,Infrastructure,"(1, 0, 0)",-188.09030678617376,-183.98841929621435
2585,ZMB,Readiness,"(1, 0, 0)",-187.6728439031775,-183.57095641321808
2586,ZMB,Sensitivity,"(1, 0, 0)",-182.37492398250689,-178.27303649254748
2587,ZMB,Social,"(1, 0, 0)",-179.72995682749638,-175.62806933753697
2588,ZMB,Vulnerability,"(1, 0, 0)",-227.90217845580784,-223.80029096584843
2589,ZMB,Water,"(2, 0, 0)",-573.8479517065613,-568.3787683866154
2590,ZWE,Capacity,"(3, 1, 0)",-207.12917932852798,-201.80036128782717
2591,ZWE,Economic,"(2, 0, 3)",-146.63055575231994,-137.05948494241463
2592,ZWE,Ecosystems,"(2, 0, 0)",-266.8544641818137,-261.3852808618678
2593,ZWE,Exposure,"(0, 1, 0)",-689.2990575720246,-687.9668530618494
2594,ZWE,Food,"(1, 0, 2)",-167.6440532756174,-160.80757412568505
2595,ZWE,Governance,"(1, 1, 0)",-143.13904910768392,-140.4746400873335
2596,ZWE,Habitat,"(1, 0, 3)",-230.97945736136842,-222.77568238144957
2597,ZWE,Health,"(1, 0, 1)",-175.31910957391386,-169.84992625396796
2598,ZWE,Infrastructure,"(0, 1, 1)",-160.83943830001044,-158.17502927966004
2599,ZWE,Readiness,"(2, 0, 0)",-186.98991496087743,-181.52073164093153
2600,ZWE,Sensitivity,"(1, 0, 0)",-183.86124721200125,-179.75935972204184
2601,ZWE,Social,"(2, 0, 2)",-230.87663795870745,-222.6728629787886
2602,ZWE,Vulnerability,"(1, 0, 0)",-232.7832782239369,-228.68139073397748
