Country,Year,Capacity,Economic,Ecosystems,Exposure,Food,Governance,Habitat,Health,Infrastructure,Readiness,Sensitivity,Social,Vulnerability,Water
CAN,1996,0.282162,0.494846,0.402604,0.433494,0.246206,0.892246,0.500318,0.252696,0.121309,0.612111,0.148282,0.449242,0.287979,0.204741
CAN,1997,0.281873,0.494846,0.402821,0.433494,0.244213,0.892569,0.499816,0.253557,0.121309,0.61667,0.14786,0.462595,0.287742,0.204737
CAN,1998,0.280935,0.494846,0.400134,0.433494,0.243066,0.892891,0.499146,0.256026,0.121309,0.61514,0.147778,0.457684,0.287402,0.204733
CAN,1999,0.280803,0.494846,0.402451,0.433494,0.241124,0.894628,0.498251,0.255176,0.121309,0.622629,0.147223,0.478412,0.287173,0.204728
CAN,2000,0.280685,0.494846,0.402721,0.433494,0.240723,0.896365,0.497205,0.254972,0.121309,0.628457,0.146648,0.494161,0.286942,0.204724
CAN,2001,0.281263,0.494846,0.401351,0.433494,0.242291,0.888652,0.496042,0.256775,0.121281,0.626338,0.146466,0.495518,0.287074,0.204705
CAN,2002,0.282187,0.494846,0.399981,0.433494,0.243555,0.880938,0.494464,0.258733,0.121253,0.624205,0.145661,0.496831,0.287114,0.204697
CAN,2003,0.283763,0.494846,0.39861,0.433494,0.24348,0.869224,0.492966,0.263049,0.121225,0.621882,0.144753,0.501575,0.287337,0.20469
CAN,2004,0.282866,0.494846,0.39724,0.433494,0.242137,0.840383,0.491442,0.262268,0.121197,0.630272,0.143123,0.555589,0.286494,0.204682
CAN,2005,0.281803,0.528109,0.39587,0.433494,0.241439,0.855061,0.49075,0.260315,0.121169,0.648635,0.141764,0.562733,0.285687,0.204579
CAN,2006,0.280972,0.622881,0.39587,0.433494,0.24148,0.874169,0.490291,0.258904,0.121141,0.692831,0.141614,0.581443,0.28536,0.204476
CAN,2007,0.279198,0.634444,0.39587,0.433494,0.240519,0.882927,0.490349,0.257187,0.121112,0.695059,0.142012,0.567805,0.284901,0.204369
CAN,2008,0.276783,0.638395,0.395556,0.433494,0.239182,0.882201,0.489551,0.255642,0.121084,0.697599,0.142333,0.572201,0.284203,0.204205
CAN,2009,0.274737,0.633829,0.394547,0.433494,0.242538,0.896935,0.488915,0.2541,0.121056,0.700978,0.144368,0.572171,0.2842,0.204041
CAN,2010,0.271886,0.604743,0.392776,0.433494,0.238874,0.899252,0.488451,0.252762,0.121028,0.684494,0.143497,0.549487,0.282959,0.203862
CAN,2011,0.271545,0.621164,0.391902,0.433494,0.238021,0.878386,0.490348,0.252573,0.121,0.686308,0.143725,0.559375,0.282921,0.203684
CAN,2012,0.269879,0.618541,0.391297,0.433494,0.23798,0.866376,0.492528,0.249414,0.120972,0.680596,0.144539,0.556872,0.282637,0.203632
CAN,2013,0.268362,0.631075,0.391409,0.433494,0.23849,0.857287,0.492715,0.247736,0.120944,0.681175,0.14558,0.555162,0.282479,0.20358
CAN,2014,0.266397,0.664955,0.391319,0.433494,0.239116,0.846436,0.492951,0.245362,0.120915,0.685307,0.146665,0.544531,0.282185,0.203447
CAN,2015,0.264255,0.642347,0.390288,0.433494,0.240295,0.849531,0.492757,0.244069,0.120887,0.680136,0.148057,0.548531,0.281935,0.203315
CAN,2016,0.263419,0.609083,0.390288,0.433494,0.240995,0.872254,0.492513,0.244358,0.120887,0.675123,0.149225,0.544033,0.282046,0.203234
CAN,2017,0.266311,0.602443,0.390288,0.433494,0.240187,0.857762,0.502323,0.241867,0.120887,0.668218,0.149549,0.544449,0.283118,0.203154
CAN,2018,0.270735,0.590265,0.390288,0.433494,0.239355,0.836782,0.512002,0.24244,0.120887,0.659652,0.149788,0.551909,0.284672,0.203061
CAN,2019,0.26727,0.585179,0.390288,0.433494,0.239931,0.822913,0.507523,0.241479,0.120887,0.652866,0.150774,0.550506,0.283846,0.202968
CAN,2020,0.2641,0.576705,0.390288,0.433494,0.24294,0.785159,0.503253,0.241015,0.120887,0.640091,0.153082,0.558409,0.283558,0.202967
CAN,2021,0.26084,0.576705,0.390288,0.433494,0.240976,0.796784,0.499076,0.240373,0.120887,0.648506,0.15295,0.57203,0.282428,0.202967
CAN,2022,0.257705,0.576705,0.390288,0.433494,0.240011,0.806512,0.49449,0.239979,0.120887,0.651436,0.153112,0.57109,0.281437,0.202966
CAN,2023,0.257705,0.576705,0.390288,0.433494,0.239961,0.809485,0.495422,0.239979,0.120887,0.652574,0.153553,0.571531,0.281584,0.202966
CHE,1995,0.318484,0.469485,0.253465,0.308517,0.222911,0.882029,0.355622,0.203032,0.447133,0.621699,0.241798,0.513582,0.29345,0.278537
CHE,1996,0.316411,0.469485,0.247971,0.308517,0.224615,0.882029,0.356027,0.202773,0.455056,0.622802,0.245346,0.516892,0.294162,0.278529
CHE,1997,0.318934,0.469485,0.251585,0.308517,0.225161,0.889496,0.356327,0.202488,0.451719,0.628948,0.243497,0.527862,0.294294,0.278481
CHE,1998,0.318705,0.469485,0.249827,0.308517,0.22629,0.896963,0.356468,0.202139,0.454749,0.635394,0.244583,0.539735,0.294664,0.278512
CHE,1999,0.318889,0.469485,0.249513,0.308517,0.226783,0.896553,0.356529,0.201961,0.444212,0.639886,0.240074,0.55362,0.292929,0.278577
CHE,2000,0.318097,0.469485,0.249199,0.308517,0.224288,0.896143,0.356495,0.20117,0.44573,0.644425,0.239722,0.567646,0.29259,0.278658
CHE,2001,0.317805,0.469485,0.248777,0.308517,0.223671,0.897369,0.355845,0.200988,0.448093,0.648239,0.240105,0.577864,0.292686,0.278745
CHE,2002,0.316909,0.469485,0.248354,0.308517,0.224837,0.898595,0.354983,0.198528,0.449383,0.652341,0.240306,0.588945,0.29249,0.278856
CHE,2003,0.315234,0.469485,0.247932,0.308517,0.225494,0.887894,0.354459,0.195099,0.446629,0.651802,0.238956,0.598028,0.291405,0.278819
CHE,2004,0.315863,0.469485,0.247509,0.308517,0.2252,0.881635,0.354018,0.195538,0.449437,0.652395,0.239113,0.606065,0.291745,0.278769
CHE,2005,0.315294,0.501744,0.247087,0.308517,0.224496,0.887352,0.35365,0.194278,0.458452,0.667474,0.242031,0.613326,0.292779,0.27871
CHE,2006,0.313977,0.620711,0.247087,0.308517,0.223672,0.904204,0.353399,0.191742,0.452054,0.715851,0.238844,0.622638,0.2911,0.278647
CHE,2007,0.306863,0.633634,0.247087,0.308517,0.209096,0.917298,0.353239,0.190358,0.442731,0.72679,0.234007,0.629437,0.286857,0.278632
CHE,2008,0.304786,0.637877,0.248253,0.308517,0.205577,0.90999,0.352578,0.188672,0.448449,0.727291,0.236143,0.634006,0.287036,0.278685
CHE,2009,0.303232,0.614719,0.246773,0.308517,0.206366,0.898867,0.352229,0.187083,0.449164,0.717849,0.236705,0.63996,0.286725,0.278732
CHE,2010,0.298865,0.652258,0.241147,0.308517,0.21025,0.899774,0.352139,0.183138,0.447431,0.731973,0.237472,0.643887,0.285477,0.278755
CHE,2011,0.297863,0.646072,0.240497,0.308517,0.207532,0.891709,0.356818,0.180004,0.446648,0.725955,0.237246,0.640086,0.285046,0.278775
CHE,2012,0.298863,0.64876,0.239309,0.308517,0.204272,0.916849,0.361566,0.177151,0.447349,0.729505,0.235257,0.622907,0.284735,0.278766
CHE,2013,0.296975,0.666769,0.236992,0.308517,0.203284,0.913744,0.360904,0.174486,0.447315,0.73729,0.233421,0.631357,0.283493,0.277977
CHE,2014,0.296478,0.687919,0.235303,0.308517,0.205882,0.91896,0.36027,0.172536,0.440203,0.743212,0.230194,0.622758,0.282054,0.27813
CHE,2015,0.295255,0.691806,0.237165,0.308517,0.206899,0.90681,0.357844,0.16964,0.44452,0.741818,0.232095,0.626837,0.2824,0.278331
CHE,2016,0.29157,0.654137,0.233894,0.308517,0.207338,0.871914,0.355469,0.166729,0.451838,0.716255,0.234858,0.622714,0.282296,0.278509
CHE,2017,0.231362,0.646331,0.233425,0.308517,0.210351,0.87242,0.360036,0.165202,0.302686,0.708136,0.235789,0.605658,0.258394,0.278666
CHE,2018,0.231892,0.639173,0.232956,0.308517,0.210045,0.878055,0.364761,0.162742,0.28961,0.70545,0.230618,0.599123,0.256484,0.278788
CHE,2019,0.229701,0.631931,0.232286,0.308517,0.211616,0.87236,0.361801,0.160497,0.292326,0.706167,0.231848,0.61421,0.256239,0.278906
CHE,2020,0.230942,0.621814,0.231616,0.308517,0.212571,0.895471,0.358662,0.157835,0.292394,0.711549,0.227936,0.617361,0.255351,0.279026
CHE,2021,0.221332,0.621814,0.230647,0.308517,0.206109,0.875559,0.355608,0.157275,0.286373,0.702593,0.229578,0.610408,0.252527,0.27915
CHE,2022,0.219906,0.621814,0.22589,0.308517,0.205832,0.887177,0.352911,0.157274,0.284967,0.707327,0.22663,0.61299,0.25103,0.279307
CHE,2023,0.219906,0.621814,0.22589,0.308517,0.205787,0.890083,0.354516,0.157274,0.284776,0.709137,0.227331,0.615516,0.251258,0.279307
CHL,1995,0.467307,0.403993,0.401731,0.384225,0.250869,0.759498,0.565676,0.371984,0.277395,0.446622,0.227356,0.176374,0.359629,0.290121
CHL,1996,0.465935,0.403993,0.404142,0.384225,0.248272,0.759498,0.564609,0.371984,0.285868,0.448019,0.232544,0.180567,0.360902,0.290534
CHL,1997,0.463808,0.403993,0.402373,0.384225,0.245257,0.741491,0.563818,0.371984,0.286659,0.441936,0.232591,0.180325,0.360208,0.291156
CHL,1998,0.463243,0.403993,0.403552,0.384225,0.246185,0.723484,0.561786,0.371984,0.294762,0.438151,0.237546,0.186975,0.361671,0.29176
CHL,1999,0.462907,0.403993,0.404367,0.384225,0.249094,0.75139,0.560392,0.371984,0.297722,0.45095,0.24082,0.197466,0.362651,0.292344
CHL,2000,0.462186,0.403993,0.405182,0.384225,0.244281,0.779296,0.559688,0.371984,0.296409,0.465088,0.238473,0.211975,0.361628,0.292224
CHL,2001,0.460433,0.403993,0.405528,0.384225,0.242946,0.772277,0.557344,0.371381,0.291963,0.465975,0.235886,0.221654,0.360181,0.291927
CHL,2002,0.458015,0.403993,0.405874,0.384225,0.241507,0.765257,0.555239,0.370803,0.294025,0.470129,0.23731,0.241138,0.35985,0.291649
CHL,2003,0.456963,0.403993,0.406221,0.384225,0.239876,0.693497,0.553941,0.370014,0.297757,0.44784,0.238449,0.246028,0.359879,0.291464
CHL,2004,0.452561,0.403993,0.406567,0.384225,0.236021,0.725405,0.551995,0.366324,0.304345,0.462923,0.239947,0.259371,0.358911,0.288212
CHL,2005,0.44922,0.416625,0.406914,0.384225,0.230398,0.750853,0.549972,0.362829,0.299244,0.480163,0.235251,0.27301,0.356232,0.288032
CHL,2006,0.445918,0.468059,0.406914,0.384225,0.223839,0.749941,0.547761,0.359073,0.300373,0.496792,0.232757,0.272374,0.3543,0.287838
CHL,2007,0.443271,0.493712,0.406914,0.384225,0.230208,0.73444,0.546047,0.35542,0.308652,0.506585,0.239857,0.291603,0.355784,0.287466
CHL,2008,0.443351,0.490473,0.407676,0.384225,0.231585,0.728194,0.546958,0.351872,0.300032,0.508117,0.235031,0.305685,0.354202,0.287092
CHL,2009,0.441436,0.47959,0.407474,0.384225,0.232053,0.728941,0.547602,0.348309,0.295838,0.503339,0.233334,0.301486,0.352998,0.286714
CHL,2010,0.43826,0.490052,0.405524,0.384225,0.230873,0.756625,0.548241,0.342469,0.299199,0.520279,0.233833,0.31416,0.352106,0.286328
CHL,2011,0.431734,0.498214,0.405905,0.384225,0.231968,0.764665,0.539862,0.336466,0.301783,0.53054,0.234998,0.32874,0.350319,0.28593
CHL,2012,0.423647,0.533065,0.404739,0.384225,0.230304,0.780072,0.532581,0.330216,0.290611,0.550076,0.229112,0.337092,0.345661,0.285516
CHL,2013,0.419989,0.545276,0.406147,0.384225,0.231026,0.769802,0.532581,0.324062,0.288482,0.55396,0.228026,0.346804,0.34408,0.282181
CHL,2014,0.399486,0.578896,0.405313,0.384225,0.232831,0.75642,0.532828,0.28062,0.290764,0.566029,0.229807,0.362771,0.337839,0.28468
CHL,2015,0.397273,0.573228,0.405401,0.384225,0.234729,0.697028,0.541649,0.268179,0.292304,0.549018,0.231882,0.376796,0.337793,0.284498
CHL,2016,0.399863,0.541551,0.407955,0.384225,0.236038,0.660306,0.550396,0.262656,0.293957,0.527743,0.233682,0.381372,0.339257,0.284538
CHL,2017,0.399952,0.53734,0.408424,0.384225,0.23676,0.655453,0.540911,0.255387,0.309264,0.525753,0.233542,0.384467,0.33924,0.284691
CHL,2018,0.384332,0.543235,0.408893,0.384225,0.235406,0.645461,0.531345,0.249659,0.291435,0.525099,0.232422,0.386602,0.333659,0.28522
CHL,2019,0.379241,0.539361,0.409217,0.384225,0.236499,0.650227,0.535686,0.301296,0.227372,0.526426,0.234413,0.389689,0.332626,0.285687
CHL,2020,0.379388,0.544677,0.409541,0.384225,0.24305,0.679479,0.540262,0.296952,0.223193,0.535966,0.235858,0.383741,0.333157,0.285945
CHL,2021,0.38038,0.544677,0.41037,0.384225,0.239888,0.645016,0.544861,0.294428,0.226768,0.530002,0.236589,0.400314,0.333731,0.286072
CHL,2022,0.381098,0.544677,0.40753,0.384225,0.237753,0.647742,0.549431,0.291342,0.222812,0.533238,0.232219,0.407295,0.332514,0.286213
CHL,2023,0.381098,0.544677,0.40753,0.384225,0.240742,0.647852,0.549695,0.291342,0.217896,0.533425,0.231387,0.407744,0.332236,0.286213
CHN,1995,0.497827,0.445678,0.559195,0.448469,0.477938,0.36276,0.350356,0.511988,0.134315,0.33612,0.260837,0.199922,0.406837,0.407232
CHN,1996,0.491646,0.445678,0.552917,0.448469,0.466709,0.36276,0.350759,0.511794,0.134315,0.337076,0.257648,0.202789,0.403972,0.407336
CHN,1997,0.485256,0.445678,0.546247,0.448469,0.455983,0.353243,0.350652,0.511562,0.135403,0.332992,0.255113,0.200055,0.401247,0.407633
CHN,1998,0.481518,0.445678,0.54405,0.448469,0.446994,0.343727,0.350724,0.51151,0.134827,0.328956,0.252597,0.197462,0.399343,0.407953
CHN,1999,0.479937,0.445678,0.540922,0.448469,0.442169,0.360446,0.351037,0.511226,0.136436,0.334032,0.25076,0.195971,0.398291,0.407956
CHN,2000,0.479403,0.445678,0.539145,0.448469,0.440425,0.377164,0.351056,0.511007,0.138906,0.342076,0.250379,0.203386,0.39799,0.407399
CHN,2001,0.479768,0.445678,0.534174,0.448469,0.439682,0.336997,0.350953,0.511383,0.134851,0.32999,0.244855,0.207295,0.396427,0.407519
CHN,2002,0.480185,0.445678,0.529203,0.448469,0.437341,0.29683,0.350433,0.510558,0.136997,0.320162,0.241033,0.217976,0.395368,0.407678
CHN,2003,0.52953,0.445678,0.524231,0.448469,0.435499,0.334228,0.44463,0.505943,0.139408,0.339504,0.238641,0.238605,0.409591,0.407836
CHN,2004,0.522644,0.445678,0.51926,0.448469,0.432691,0.295183,0.436744,0.50116,0.144586,0.330752,0.237686,0.251394,0.407066,0.407953
CHN,2005,0.525752,0.50683,0.514289,0.448469,0.428023,0.283036,0.448193,0.496787,0.144304,0.356584,0.232878,0.279887,0.406392,0.406753
CHN,2006,0.518491,0.713992,0.514289,0.448469,0.423163,0.305801,0.442627,0.490959,0.146586,0.443737,0.232802,0.311419,0.403973,0.406212
CHN,2007,0.509865,0.721636,0.514289,0.448469,0.420696,0.287325,0.434833,0.485401,0.148261,0.451379,0.234297,0.345176,0.401644,0.406386
CHN,2008,0.500019,0.727142,0.514378,0.448469,0.420012,0.304095,0.425166,0.479105,0.149434,0.473041,0.236492,0.387887,0.399142,0.406756
CHN,2009,0.489015,0.729021,0.514491,0.448469,0.417738,0.30567,0.414169,0.471988,0.155203,0.486947,0.240018,0.426149,0.396646,0.40629
CHN,2010,0.477565,0.798075,0.511958,0.448469,0.411837,0.294045,0.40734,0.465257,0.157237,0.523396,0.241364,0.478069,0.393382,0.406666
CHN,2011,0.470065,0.797881,0.512025,0.448469,0.408253,0.306757,0.403893,0.458039,0.159322,0.529799,0.242975,0.484758,0.391386,0.406782
CHN,2012,0.46453,0.802675,0.511599,0.448469,0.406736,0.324338,0.405432,0.45026,0.162902,0.539705,0.246509,0.492102,0.390546,0.406347
CHN,2013,0.457346,0.812521,0.513334,0.448469,0.403748,0.343283,0.407569,0.44214,0.164545,0.551957,0.249039,0.500067,0.388756,0.401196
CHN,2014,0.452025,0.352073,0.512402,0.448469,0.402295,0.347461,0.409947,0.434269,0.165427,0.405968,0.251086,0.518369,0.387526,0.400813
CHN,2015,0.44736,0.378211,0.512201,0.448469,0.402411,0.356152,0.411992,0.425974,0.164563,0.4215,0.252611,0.530137,0.386338,0.400888
CHN,2016,0.444222,0.366422,0.514801,0.448469,0.400932,0.363471,0.414227,0.417442,0.168704,0.422603,0.256363,0.537917,0.386313,0.401773
CHN,2017,0.440682,0.36966,0.514801,0.448469,0.398975,0.35806,0.41875,0.408512,0.170741,0.424589,0.258216,0.546048,0.385541,0.401468
CHN,2018,0.437465,0.380284,0.514801,0.448469,0.397213,0.359159,0.423097,0.399438,0.17281,0.430977,0.259816,0.553489,0.384793,0.401401
CHN,2019,0.432363,0.574675,0.515225,0.448469,0.398598,0.353234,0.424251,0.389885,0.173822,0.4974,0.26304,0.564292,0.383972,0.402052
CHN,2020,0.429227,0.594974,0.51565,0.448469,0.400593,0.408787,0.425033,0.385143,0.175069,0.527138,0.265539,0.577653,0.38359,0.400054
CHN,2021,0.425992,0.594974,0.516428,0.448469,0.39923,0.432072,0.425101,0.380233,0.172932,0.539316,0.265097,0.590902,0.38233,0.400058
CHN,2022,0.423626,0.594974,0.514908,0.448469,0.398924,0.428814,0.424802,0.377949,0.171269,0.542316,0.264347,0.603161,0.381314,0.400031
CHN,2023,0.423626,0.594974,0.514908,0.448469,0.398386,0.423885,0.426625,0.377949,0.171269,0.543572,0.265047,0.611856,0.381528,0.400031
CIV,1995,0.714045,0.314696,0.480138,0.450809,0.620543,0.365202,0.613086,0.61165,0.300999,0.289032,0.330651,0.187197,0.49434,0.339625
CIV,1996,0.715038,0.314696,0.489798,0.450809,0.613549,0.365202,0.612653,0.61165,0.28532,0.288083,0.326273,0.184352,0.492777,0.343689
CIV,1997,0.715974,0.314696,0.499458,0.450809,0.614266,0.338014,0.612452,0.61165,0.277212,0.278076,0.328988,0.181518,0.493768,0.34757
CIV,1998,0.716954,0.314696,0.509118,0.450809,0.617806,0.310827,0.612377,0.61165,0.275759,0.267632,0.3358,0.177374,0.496325,0.35124
CIV,1999,0.720006,0.314696,0.518778,0.450809,0.618561,0.278614,0.612755,0.61165,0.284135,0.256731,0.343169,0.176885,0.500032,0.354311
CIV,2000,0.723407,0.314696,0.528438,0.450809,0.618067,0.246402,0.613066,0.61165,0.278172,0.246034,0.343292,0.177006,0.501041,0.356851
CIV,2001,0.726275,0.314696,0.523438,0.450809,0.633483,0.243604,0.61477,0.609853,0.270085,0.245158,0.343009,0.177175,0.501678,0.358436
CIV,2002,0.728512,0.314696,0.518439,0.450809,0.64243,0.240806,0.616472,0.609201,0.261911,0.244286,0.340616,0.177356,0.501398,0.359937
CIV,2003,0.732339,0.314696,0.513439,0.450809,0.647097,0.191984,0.618168,0.623564,0.243178,0.227281,0.337839,0.175163,0.501228,0.361924
CIV,2004,0.735382,0.314696,0.50844,0.450809,0.637767,0.139675,0.61983,0.611802,0.241314,0.209208,0.322746,0.173252,0.49716,0.363806
CIV,2005,0.73365,0.269577,0.50344,0.450809,0.635752,0.137729,0.620719,0.614681,0.228133,0.193023,0.318267,0.171763,0.494723,0.365614
CIV,2006,0.736279,0.131177,0.50344,0.450809,0.648393,0.147446,0.621527,0.611958,0.225461,0.150204,0.320691,0.171989,0.496333,0.367221
CIV,2007,0.743528,0.171243,0.50344,0.450809,0.653065,0.173307,0.622258,0.640252,0.235317,0.172947,0.335169,0.17429,0.503849,0.368763
CIV,2008,0.731174,0.165672,0.503978,0.450809,0.642751,0.167792,0.618659,0.657353,0.225168,0.169381,0.34589,0.17468,0.503023,0.370229
CIV,2009,0.725492,0.153558,0.504315,0.450809,0.636133,0.168175,0.613334,0.639858,0.231185,0.166158,0.340225,0.176741,0.499408,0.371623
CIV,2010,0.716108,0.113849,0.504203,0.450809,0.609265,0.15542,0.608564,0.639458,0.228917,0.148475,0.333263,0.176157,0.493896,0.372969
CIV,2011,0.711497,0.107533,0.504091,0.450809,0.60884,0.188041,0.607812,0.648487,0.234126,0.155208,0.344559,0.170051,0.496269,0.374261
CIV,2012,0.717107,0.111355,0.504135,0.450809,0.610233,0.232303,0.607604,0.665658,0.23734,0.172769,0.34674,0.17465,0.498956,0.368766
CIV,2013,0.707779,0.117088,0.503446,0.450809,0.592118,0.254927,0.604404,0.624906,0.234648,0.183894,0.321848,0.179668,0.487474,0.365325
CIV,2014,0.70215,0.186693,0.499371,0.450809,0.595027,0.328718,0.602639,0.648517,0.237097,0.232603,0.338108,0.182397,0.491086,0.363863
CIV,2015,0.699102,0.224394,0.499147,0.450809,0.593628,0.318799,0.602936,0.645288,0.226619,0.24803,0.333933,0.200898,0.488387,0.362707
CIV,2016,0.694769,0.27599,0.499147,0.450809,0.600893,0.297388,0.602983,0.653344,0.226968,0.258803,0.345483,0.203033,0.490803,0.361481
CIV,2017,0.689382,0.268994,0.499147,0.450809,0.601257,0.298532,0.594859,0.640729,0.22017,0.25759,0.337176,0.205244,0.486049,0.360133
CIV,2018,0.68377,0.279942,0.499147,0.450809,0.603525,0.304118,0.586441,0.634421,0.226694,0.261931,0.338532,0.201732,0.484811,0.35864
CIV,2019,0.682799,0.310272,0.499704,0.450809,0.606217,0.295488,0.586938,0.637818,0.21728,0.269053,0.338393,0.201398,0.48418,0.357122
CIV,2020,0.681941,0.323128,0.50026,0.450809,0.608732,0.298249,0.587314,0.639672,0.221739,0.274168,0.343194,0.201126,0.485618,0.355992
CIV,2021,0.682655,0.323128,0.502036,0.450809,0.611819,0.334236,0.587367,0.638107,0.229487,0.286465,0.34794,0.202031,0.487653,0.357105
CIV,2022,0.68204,0.323128,0.502036,0.450809,0.600161,0.347234,0.586998,0.662981,0.229965,0.291532,0.355728,0.204236,0.490058,0.358207
CIV,2023,0.681703,0.323128,0.502036,0.450809,0.596254,0.353143,0.586393,0.662981,0.229157,0.294257,0.353472,0.206501,0.489171,0.358207
CMR,1995,0.767762,0.300315,0.460013,0.462496,0.607125,0.118138,0.66627,0.577945,0.358107,0.215367,0.313763,0.227649,0.496707,0.310783
CMR,1996,0.765613,0.300315,0.458506,0.462496,0.59593,0.118138,0.666431,0.577945,0.356178,0.215371,0.309006,0.227662,0.49457,0.312431
CMR,1997,0.764582,0.300315,0.459212,0.462496,0.599655,0.120632,0.666392,0.577945,0.354254,0.216206,0.311758,0.227672,0.495245,0.314014
CMR,1998,0.763374,0.300315,0.460721,0.462496,0.598279,0.123127,0.666403,0.577945,0.350441,0.217057,0.311572,0.227731,0.49489,0.315554
CMR,1999,0.763114,0.300315,0.462052,0.462496,0.605012,0.121747,0.66658,0.577945,0.35043,0.216628,0.31653,0.227824,0.496513,0.317057
CMR,2000,0.767346,0.300315,0.463383,0.462496,0.600672,0.120367,0.674358,0.577945,0.349936,0.216106,0.315747,0.227636,0.497468,0.318512
CMR,2001,0.761829,0.300315,0.460381,0.462496,0.590938,0.133725,0.674325,0.57162,0.341473,0.220836,0.307671,0.22847,0.493106,0.319898
CMR,2002,0.763066,0.300315,0.457379,0.462496,0.594225,0.147082,0.674229,0.577264,0.345472,0.226089,0.31166,0.230871,0.494974,0.321276
CMR,2003,0.761853,0.300315,0.454377,0.462496,0.590814,0.199459,0.674233,0.566833,0.343914,0.244178,0.304909,0.23276,0.492135,0.32264
CMR,2004,0.758872,0.300315,0.451375,0.462496,0.589706,0.166324,0.674418,0.569295,0.34084,0.233828,0.305477,0.234845,0.491602,0.323978
CMR,2005,0.762129,0.266014,0.448373,0.462496,0.591186,0.149314,0.667353,0.583632,0.340966,0.218136,0.30505,0.23908,0.492799,0.325283
CMR,2006,0.759136,0.182612,0.448373,0.462496,0.596302,0.174138,0.660374,0.579638,0.338229,0.200337,0.304101,0.244262,0.491575,0.326535
CMR,2007,0.759347,0.174935,0.448373,0.462496,0.602038,0.187569,0.661614,0.578451,0.33987,0.204044,0.308258,0.249628,0.493021,0.327778
CMR,2008,0.761949,0.171988,0.44788,0.462496,0.604853,0.187297,0.672706,0.582177,0.336123,0.204559,0.312989,0.254392,0.495458,0.329011
CMR,2009,0.758687,0.152684,0.44732,0.462496,0.609211,0.190442,0.671787,0.576643,0.334564,0.201287,0.314561,0.260736,0.494956,0.33021
CMR,2010,0.75208,0.140991,0.442254,0.462496,0.580958,0.177849,0.67093,0.587444,0.333006,0.195067,0.307184,0.266362,0.490994,0.331372
CMR,2011,0.746258,0.163469,0.441962,0.462496,0.596099,0.156783,0.668716,0.609004,0.331785,0.197422,0.327192,0.272013,0.496676,0.33249
CMR,2012,0.739946,0.165024,0.43638,0.462496,0.579311,0.13252,0.666477,0.5773,0.329553,0.192353,0.306272,0.279516,0.487099,0.333571
CMR,2013,0.743495,0.165639,0.437571,0.462496,0.584023,0.145102,0.675362,0.570352,0.327994,0.198942,0.307472,0.286086,0.488321,0.33462
CMR,2014,0.744846,0.173607,0.432171,0.462496,0.569696,0.154033,0.683804,0.579905,0.327447,0.207163,0.304868,0.293848,0.488124,0.335718
CMR,2015,0.736965,0.160166,0.432003,0.462496,0.572184,0.172958,0.676383,0.572529,0.32471,0.20985,0.304903,0.296427,0.485772,0.336823
CMR,2016,0.731251,0.199778,0.432685,0.462496,0.575409,0.153911,0.669357,0.570191,0.322689,0.214977,0.306545,0.291244,0.484695,0.337843
CMR,2017,0.724631,0.192944,0.43292,0.462496,0.574484,0.14339,0.662305,0.565015,0.320836,0.210002,0.3055,0.293671,0.48239,0.338782
CMR,2018,0.720132,0.193592,0.433155,0.462496,0.564815,0.15767,0.655182,0.603453,0.318647,0.217823,0.316264,0.302206,0.485821,0.339675
CMR,2019,0.722571,0.196726,0.433001,0.462496,0.564658,0.145186,0.660593,0.591936,0.316963,0.216904,0.311504,0.3088,0.484617,0.340547
CMR,2020,0.72462,0.186254,0.432847,0.462496,0.569554,0.163082,0.665802,0.572667,0.315111,0.221575,0.306163,0.31539,0.482893,0.341378
CMR,2021,0.727757,0.186254,0.432402,0.462496,0.567757,0.168498,0.670872,0.602919,0.313258,0.224363,0.31697,0.318336,0.488229,0.342166
CMR,2022,0.723773,0.186254,0.432093,0.462496,0.566359,0.16534,0.675844,0.595464,0.303828,0.222757,0.314418,0.316678,0.486086,0.342926
CMR,2023,0.722763,0.186254,0.432093,0.462496,0.565314,0.157787,0.675682,0.595464,0.302144,0.220002,0.313814,0.315964,0.485604,0.342926
COD,1995,0.872201,0.314154,0.511592,0.494409,0.672168,0.4171978142076503,0.670944,0.77187,0.262755,0.23417,0.353457,0.154187,0.565757,0.505213
COD,1996,0.87507,0.314154,0.511592,0.494409,0.677507,0.4171978142076503,0.67466,0.77187,0.262755,0.23401,0.355045,0.153866,0.567267,0.505218
COD,1997,0.877894,0.314154,0.511592,0.494409,0.682742,0.41689374863387985,0.678512,0.77187,0.262755,0.233841,0.356704,0.153528,0.568782,0.505222
COD,1998,0.880718,0.314154,0.511592,0.494409,0.687968,0.4165896393442623,0.680398,0.77187,0.262755,0.233682,0.357286,0.15321,0.569968,0.505227
COD,1999,0.883611,0.314154,0.511592,0.494409,0.69334,0.41612808743169405,0.681218,0.77187,0.262755,0.233523,0.357285,0.152892,0.571001,0.505232
COD,2000,0.886429,0.314154,0.511592,0.494409,0.698541,0.415666475409836,0.682276,0.77187,0.262755,0.233827,0.35741,0.1535,0.572045,0.505236
COD,2001,0.889251,0.314154,0.511592,0.494409,0.703624,0.4157689289617486,0.683312,0.717353,0.261941,0.234169,0.327359,0.154183,0.563843,0.505239
