Country,Year,Feature,SHAP_Value
MOZ,2011,Habitat,-0.0003120560388990978
MOZ,2012,Habitat,-0.00029953065074358673
MOZ,2013,Habitat,-0.0002589092943284365
MOZ,2014,Habitat,-0.00021838123106943629
MOZ,2015,Habitat,-0.00021275448116906857
MOZ,2016,Habitat,-0.00025136342382044206
MOZ,2017,Habitat,-0.00033868693547594415
MOZ,2018,Habitat,-0.00016411703562473892
MOZ,2019,Habitat,-0.0002085927481274792
MOZ,2020,Habitat,-0.00014616119694007743
MOZ,2021,Habitat,-0.00020058219029922564
MOZ,2022,Habitat,-0.0001426470650412689
MOZ,2023,Habitat,-0.0001102327317698365
MOZ,2024,Habitat,-0.0001158899953902304
MOZ,2025,Habitat,-0.00016529580197580834
MOZ,2026,Habitat,-0.00018537949192039434
MOZ,2027,Habitat,-0.00021800373192575355
MOZ,2028,Habitat,-0.00019939789511466916
MOZ,2029,Habitat,-0.0001771322245829024
MOZ,2030,Habitat,-0.00013325579768366444
MOZ,2031,Habitat,-7.04324811727807e-05
MOZ,2032,Habitat,-4.7469208096615856e-05
MOZ,2033,Habitat,-5.206821161976745e-05
MOZ,2034,Habitat,-5.016618055369692e-05
MOZ,2035,Habitat,-5.079444484685472e-05
MOZ,2036,Habitat,-6.314616238200599e-05
MOZ,2037,Habitat,-6.196852712083128e-05
MOZ,2038,Habitat,-9.067959524294681e-05
MOZ,2039,Habitat,-9.874337175547036e-05
MOZ,2040,Habitat,-0.00010816971931106349
MRT,1995,Habitat,-1.256880826433287e-05
MRT,1996,Habitat,1.7017063979817243e-05
MRT,1997,Habitat,-7.471409749476078e-05
MRT,1998,Habitat,-0.0004399301036875293
MRT,1999,Habitat,-0.0002645584280269969
MRT,2000,Habitat,-6.677775676348138e-05
MRT,2001,Habitat,-5.375571416702213e-05
MRT,2002,Habitat,0.001444829453481932
MRT,2003,Habitat,0.0014369279702194414
MRT,2004,Habitat,0.00018542806945619152
MRT,2005,Habitat,-0.00011973956129454546
MRT,2006,Habitat,-0.00048204950088148887
MRT,2007,Habitat,-4.115770835276967e-06
MRT,2008,Habitat,9.066294593274753e-05
MRT,2009,Habitat,-0.0005771891848355393
MRT,2010,Habitat,-2.6187919696719062e-05
MRT,2011,Habitat,-0.0008917369915915827
MRT,2012,Habitat,-5.329195638886341e-05
MRT,2013,Habitat,7.663418963231583e-05
MRT,2014,Habitat,-0.00023209229947264778
MRT,2015,Habitat,7.008932936172307e-05
MRT,2016,Habitat,0.0006858266891508779
MRT,2017,Habitat,0.0003349748093138611
MRT,2018,Habitat,-0.0014292879366237308
MRT,2019,Habitat,-0.001476676881326484
MRT,2020,Habitat,-0.0012544903663783233
MRT,2021,Habitat,0.000249006897807368
MRT,2022,Habitat,-0.0001295965749160803
MRT,2023,Habitat,-0.0001695278625605211
MRT,2024,Habitat,-0.0002544845875220075
MRT,2025,Habitat,-0.00032025436570987565
MRT,2026,Habitat,-0.00035872471853138385
MRT,2027,Habitat,-0.00036716614811048887
MRT,2028,Habitat,-0.0003908430233564833
MRT,2029,Habitat,-0.0003954771842976047
MRT,2030,Habitat,-0.00039817368793557194
MRT,2031,Habitat,-0.00040165178174430974
MRT,2032,Habitat,-0.0004032220944998749
MRT,2033,Habitat,-0.0004026882100532606
MRT,2034,Habitat,-0.00040030784586373596
MRT,2035,Habitat,-0.0003971352837790268
MRT,2036,Habitat,-0.00040006616207704853
MRT,2037,Habitat,-0.0003978596672604359
MRT,2038,Habitat,-0.0003936768380446191
MRT,2039,Habitat,-0.0003897399344034427
MRT,2040,Habitat,-0.0003859407847413103
MUS,1995,Habitat,6.284030685287437e-05
MUS,1996,Habitat,0.0002424582049749891
MUS,1997,Habitat,-0.000595109381208164
MUS,1998,Habitat,-0.0008438735098876642
MUS,1999,Habitat,-0.0007857587234453624
MUS,2000,Habitat,-0.0006944952637391892
MUS,2001,Habitat,-0.00219130497985773
MUS,2002,Habitat,-0.0008818295750529039
MUS,2003,Habitat,-0.0006451895479175985
MUS,2004,Habitat,-0.0006596402632610885
MUS,2005,Habitat,-0.000851368154498118
MUS,2006,Habitat,-0.0005178175778909652
MUS,2007,Habitat,-0.0004502281943333439
MUS,2008,Habitat,0.0004218504513138345
MUS,2009,Habitat,0.0008186694895409522
MUS,2010,Habitat,-0.001275941344276906
MUS,2011,Habitat,0.001990176596848103
MUS,2012,Habitat,0.0018071677487799707
MUS,2013,Habitat,0.0018191460286540858
MUS,2014,Habitat,0.0020034215780460832
MUS,2015,Habitat,0.0019125401645156367
MUS,2016,Habitat,0.012212555104920135
MUS,2017,Habitat,0.0018673270227640248
MUS,2018,Habitat,0.002132007843293848
MUS,2019,Habitat,0.0020719310774144576
MUS,2020,Habitat,0.013323352813638074
MUS,2021,Habitat,0.013434633297711211
MUS,2022,Habitat,0.014004236631319519
MUS,2023,Habitat,0.014384204615291284
MUS,2024,Habitat,0.01446723622254752
MUS,2025,Habitat,0.014454134386169604
MUS,2026,Habitat,0.014414669593120356
MUS,2027,Habitat,0.014430720469814569
MUS,2028,Habitat,0.014495531350884999
MUS,2029,Habitat,0.014534965633463978
MUS,2030,Habitat,0.014608301522833864
MUS,2031,Habitat,0.014612350216049326
MUS,2032,Habitat,0.014618294196939812
MUS,2033,Habitat,0.014683799847235054
MUS,2034,Habitat,0.014717680287276661
MUS,2035,Habitat,0.014756537604242174
MUS,2036,Habitat,0.014765833866868645
MUS,2037,Habitat,0.014794753863704565
MUS,2038,Habitat,0.014792802744018833
MUS,2039,Habitat,0.014745589800526676
MUS,2040,Habitat,0.014768269951937855
MWI,1995,Habitat,0.0005622225008301853
MWI,1996,Habitat,0.0005484944599648345
MWI,1997,Habitat,0.0005638528945458704
MWI,1998,Habitat,0.0006433148816233595
MWI,1999,Habitat,0.0006016423402255187
MWI,2000,Habitat,0.0003982062411099739
MWI,2001,Habitat,-0.00011858292525711777
MWI,2002,Habitat,-5.47198939988958e-05
MWI,2003,Habitat,-2.7437913739960813e-05
MWI,2004,Habitat,9.098417786834072e-05
MWI,2005,Habitat,4.378678644224518e-05
MWI,2006,Habitat,-0.00014056305674007804
MWI,2007,Habitat,-9.31897826485918e-05
MWI,2008,Habitat,-0.0002849389311219894
MWI,2009,Habitat,-0.0010684209169055225
MWI,2010,Habitat,-0.0013925923741186384
MWI,2011,Habitat,-0.0025106199702738434
MWI,2012,Habitat,-0.0021128513948241072
MWI,2013,Habitat,-0.0026881048480797425
MWI,2014,Habitat,-0.0027270089526794795
MWI,2015,Habitat,-0.0022918669273807035
MWI,2016,Habitat,-0.0019520362574328575
MWI,2017,Habitat,-0.0013598302932291543
MWI,2018,Habitat,-0.0005309655367004792
MWI,2019,Habitat,-0.0011770915271034268
MWI,2020,Habitat,-0.0021754680965147305
MWI,2021,Habitat,-0.0013469008118338534
MWI,2022,Habitat,-0.0004089935744164343
MWI,2023,Habitat,-0.0007509529222883545
MWI,2024,Habitat,-0.0008429739609708117
MWI,2025,Habitat,-0.0008258237205776172
MWI,2026,Habitat,-0.0008214038530136605
MWI,2027,Habitat,-0.0008100050800241105
MWI,2028,Habitat,-0.0007385379238594201
MWI,2029,Habitat,-0.0005322140095812784
MWI,2030,Habitat,-0.0005622194461220412
MWI,2031,Habitat,-0.0007811239528909404
MWI,2032,Habitat,-0.0008305833371271928
MWI,2033,Habitat,-0.0008736146548737098
MWI,2034,Habitat,-0.0009000047341690074
MWI,2035,Habitat,-0.0008966937290801059
MWI,2036,Habitat,-0.0008686084444310605
MWI,2037,Habitat,-0.0008420785044763338
MWI,2038,Habitat,-0.0008533530434867546
MWI,2039,Habitat,-0.0008668002324342627
MWI,2040,Habitat,-0.0008572679549296841
MYS,1995,Habitat,-0.0025409773490734696
MYS,1996,Habitat,-0.002214785320776334
MYS,1997,Habitat,-0.0021934530429621422
MYS,1998,Habitat,-0.0021917783465497673
MYS,1999,Habitat,-0.0022359726769828467
MYS,2000,Habitat,-0.002191922627044076
MYS,2001,Habitat,-0.00250526861115614
MYS,2002,Habitat,-0.0024654838071226344
MYS,2003,Habitat,-0.0024850063791610104
MYS,2004,Habitat,-0.0024126572827634155
MYS,2005,Habitat,-0.002740479524080855
MYS,2006,Habitat,-0.0028229755773298403
MYS,2007,Habitat,-0.0021626895273271505
MYS,2008,Habitat,-0.002939638888016186
MYS,2009,Habitat,-0.0028884284283551896
MYS,2010,Habitat,-0.0029734406059372517
MYS,2011,Habitat,-0.003010121712126318
MYS,2012,Habitat,-0.0026805068444499085
MYS,2013,Habitat,-0.00280816030321652
MYS,2014,Habitat,-0.0025808226108785135
MYS,2015,Habitat,-0.0029657904227142202
MYS,2016,Habitat,-0.0028142681911445463
MYS,2017,Habitat,-0.0026778088777033365
MYS,2018,Habitat,-0.0025279159269147276
MYS,2019,Habitat,-0.0025957837689514866
MYS,2020,Habitat,-0.0027080557469588247
MYS,2021,Habitat,-0.00276681402735763
MYS,2022,Habitat,-0.002691028392795553
MYS,2023,Habitat,-0.0026851873867409374
MYS,2024,Habitat,-0.0027706976068768924
MYS,2025,Habitat,-0.002782750007303425
MYS,2026,Habitat,-0.0028094170583818183
MYS,2027,Habitat,-0.0028868901044947614
MYS,2028,Habitat,-0.0028177660055390763
MYS,2029,Habitat,-0.002655691667193901
MYS,2030,Habitat,-0.0026351253146294873
MYS,2031,Habitat,-0.0027002280758737928
MYS,2032,Habitat,-0.0027497962148284177
MYS,2033,Habitat,-0.0027132117710221633
MYS,2034,Habitat,-0.002715864922266858
MYS,2035,Habitat,-0.00270427347348157
MYS,2036,Habitat,-0.0027344118264198223
MYS,2037,Habitat,-0.0027655217054094027
MYS,2038,Habitat,-0.0028083816709844832
MYS,2039,Habitat,-0.0028266726287238327
MYS,2040,Habitat,-0.0028359991671192716
NAM,1995,Habitat,0.0004921671450172088
NAM,1996,Habitat,0.00030778737425892605
NAM,1997,Habitat,0.0003764644283626678
NAM,1998,Habitat,0.0005054956919941166
NAM,1999,Habitat,0.0005454417904438561
NAM,2000,Habitat,0.0005734506727364361
NAM,2001,Habitat,0.00048463593438595096
NAM,2002,Habitat,0.00029379261354386455
NAM,2003,Habitat,0.00039548533208135384
NAM,2004,Habitat,0.00035135833360019355
NAM,2005,Habitat,0.000386004783987049
NAM,2006,Habitat,0.0002523278857297902
NAM,2007,Habitat,0.00035146467069186674
NAM,2008,Habitat,0.0009568464592058855
NAM,2009,Habitat,0.0006427293790692424
NAM,2010,Habitat,0.0006374801248156067
NAM,2011,Habitat,0.001066116999857725
NAM,2012,Habitat,0.0008449521468672244
NAM,2013,Habitat,0.001146600374679326
NAM,2014,Habitat,0.0012710352562448728
NAM,2015,Habitat,0.0011296381233530483
NAM,2016,Habitat,0.0012830097029586404
NAM,2017,Habitat,0.0016338954890391243
NAM,2018,Habitat,0.0014941860591015186
NAM,2019,Habitat,0.001338559000036433
NAM,2020,Habitat,0.0016396378770715116
NAM,2021,Habitat,0.0016796517663556082
NAM,2022,Habitat,0.0018722105993910802
NAM,2023,Habitat,0.0015264618510954482
NAM,2024,Habitat,0.001557923988990394
NAM,2025,Habitat,0.0015463331218500457
NAM,2026,Habitat,0.0015397242864944422
NAM,2027,Habitat,0.0015420891712087717
NAM,2028,Habitat,0.0015272030892489945
NAM,2029,Habitat,0.001524594183776464
NAM,2030,Habitat,0.0015086659376492009
NAM,2031,Habitat,0.001501763159206347
NAM,2032,Habitat,0.0014693308986384102
NAM,2033,Habitat,0.0014292116029294387
NAM,2034,Habitat,0.0014357489068861768
NAM,2035,Habitat,0.0014447743483656775
NAM,2036,Habitat,0.00152498895143007
NAM,2037,Habitat,0.0017560300594080618
NAM,2038,Habitat,0.0018562624870922385
NAM,2039,Habitat,0.002507243530031415
NAM,2040,Habitat,0.0027923383213948
NER,1995,Habitat,0.0005761753680006262
NER,1996,Habitat,0.0013671042778202725
NER,1997,Habitat,0.0008425956705327671
NER,1998,Habitat,0.0007005836698057801
NER,1999,Habitat,-2.9494442492886217e-05
NER,2000,Habitat,0.00036318522090824984
NER,2001,Habitat,-0.0001855420821305436
NER,2002,Habitat,-0.0006292540274425303
NER,2003,Habitat,-0.0006430424836203368
NER,2004,Habitat,-0.00017411883143928744
NER,2005,Habitat,-0.00010624731518120911
NER,2006,Habitat,-5.765383172551069e-05
NER,2007,Habitat,-7.701545203605501e-06
NER,2008,Habitat,0.00011127185783614871
NER,2009,Habitat,0.00021734461708405243
NER,2010,Habitat,-6.55566164361398e-05
NER,2011,Habitat,0.00012720949300534812
NER,2012,Habitat,-0.00040649855586318744
NER,2013,Habitat,-0.00012697873069544038
NER,2014,Habitat,0.000261024972669359
NER,2015,Habitat,0.000961213103265717
NER,2016,Habitat,-0.0008275827629067115
NER,2017,Habitat,0.0007036469723055415
NER,2018,Habitat,0.0009862046745907514
NER,2019,Habitat,0.001121520298696288
NER,2020,Habitat,0.0011688452766187858
NER,2021,Habitat,0.0012659449020887956
NER,2022,Habitat,0.0011389431660825892
NER,2023,Habitat,0.0007181057277864998
NER,2024,Habitat,0.0006369234013670658
NER,2025,Habitat,0.0009076665658749722
NER,2026,Habitat,0.0010790632138923779
NER,2027,Habitat,0.0010965984117634554
NER,2028,Habitat,0.0011349856679235026
NER,2029,Habitat,0.0011144033711175732
NER,2030,Habitat,0.001122778925588996
NER,2031,Habitat,0.001123030973593355
NER,2032,Habitat,0.001122738902451101
NER,2033,Habitat,0.0011221903173424278
NER,2034,Habitat,0.0011053465815309626
NER,2035,Habitat,0.0011078519952908016
NER,2036,Habitat,0.0011147617601021229
NER,2037,Habitat,0.0011002371243110584
NER,2038,Habitat,0.0010992462376600558
NER,2039,Habitat,0.0011001249198304038
NER,2040,Habitat,0.0011066130151861202
NGA,1995,Habitat,-0.0015256668940593734
NGA,1996,Habitat,-0.0014835366976385944
NGA,1997,Habitat,-0.00143845322118055
NGA,1998,Habitat,-0.001207776330364988
NGA,1999,Habitat,-0.0008642371651512167
NGA,2000,Habitat,-0.0007185241460421086
NGA,2001,Habitat,-0.000518188217025818
NGA,2002,Habitat,-0.0009034192718584952
NGA,2003,Habitat,-0.001305018342571131
NGA,2004,Habitat,-0.0010959141942413052
NGA,2005,Habitat,-0.0009411906589717295
NGA,2006,Habitat,-0.0002714878269451592
NGA,2007,Habitat,0.00014861445158317866
NGA,2008,Habitat,8.243496039115857e-05
NGA,2009,Habitat,-0.0003377671220287324
NGA,2010,Habitat,0.0006002423042341326
NGA,2011,Habitat,0.0013911010914451848
NGA,2012,Habitat,0.001771080229254083
NGA,2013,Habitat,0.001355312511638861
NGA,2014,Habitat,-0.00019224645015528986
NGA,2015,Habitat,-2.9854546827564514e-05
NGA,2016,Habitat,0.00013519039036887295
NGA,2017,Habitat,0.00034832135380171336
NGA,2018,Habitat,3.614965716521501e-05
NGA,2019,Habitat,8.024051830523085e-07
NGA,2020,Habitat,0.00035468024267248477
NGA,2021,Habitat,0.00035442041374699395
NGA,2022,Habitat,0.00021585124129485246
NGA,2023,Habitat,0.00036829760822036444
NGA,2024,Habitat,0.0003047833991508349
NGA,2025,Habitat,0.0003652034829607915
NGA,2026,Habitat,0.000321697406874353
NGA,2027,Habitat,0.0002331657828414937
NGA,2028,Habitat,0.00020752028921679796
NGA,2029,Habitat,0.0002693825201693042
NGA,2030,Habitat,0.00029108287171132803
NGA,2031,Habitat,0.00030688920631228764
NGA,2032,Habitat,0.00033221806870303546
NGA,2033,Habitat,0.0003406732353125562
NGA,2034,Habitat,0.000327511692387233
NGA,2035,Habitat,0.0003332317403346377
NGA,2036,Habitat,0.0003395092522980131
NGA,2037,Habitat,0.0003440922825562544
NGA,2038,Habitat,0.00035417583696642995
NGA,2039,Habitat,0.0003560133870595271
NGA,2040,Habitat,0.0003620018768260455
NIC,1995,Habitat,0.0010787963469570108
NIC,1996,Habitat,0.001049590126190434
NIC,1997,Habitat,0.0013143695434845463
NIC,1998,Habitat,0.0010996084260394491
NIC,1999,Habitat,0.0008783101634049329
NIC,2000,Habitat,0.0007398735054967904
NIC,2001,Habitat,-0.0007343913467141425
NIC,2002,Habitat,-0.0006129947510365702
NIC,2003,Habitat,-0.00042892598366579544
NIC,2004,Habitat,-0.0003275962988298198
NIC,2005,Habitat,-0.0003573788459361383
NIC,2006,Habitat,-0.0001328451708545572
NIC,2007,Habitat,-0.0003694512824302537
NIC,2008,Habitat,-6.448266749629547e-05
NIC,2009,Habitat,-0.0008570723383667025
NIC,2010,Habitat,-0.0020508436777823902
NIC,2011,Habitat,-0.0021217399943009793
NIC,2012,Habitat,-0.0020314100057312687
NIC,2013,Habitat,-0.0019763770579463366
NIC,2014,Habitat,-0.0018687788082406213
NIC,2015,Habitat,-0.0016548316121510328
NIC,2016,Habitat,-0.0009952106606707675
NIC,2017,Habitat,-0.0013173619436016907
NIC,2018,Habitat,-0.0009567149465202241
NIC,2019,Habitat,-0.0009361585330108288
NIC,2020,Habitat,-0.0009567109937071909
NIC,2021,Habitat,-0.0009102902561448211
NIC,2022,Habitat,-0.0007335603244369887
NIC,2023,Habitat,-0.0008836675628189294
NIC,2024,Habitat,-0.0011516530284107168
NIC,2025,Habitat,-0.0012163534915200858
NIC,2026,Habitat,-0.0012414462997643542
NIC,2027,Habitat,-0.0013914299924744512
NIC,2028,Habitat,-0.0015510187655103688
NIC,2029,Habitat,-0.0019846494112723523
NIC,2030,Habitat,-0.0018598664202999372
NIC,2031,Habitat,-0.001714592225954268
NIC,2032,Habitat,-0.0016987207824270475
NIC,2033,Habitat,-0.0017060486126589873
NIC,2034,Habitat,-0.0014057080202027872
NIC,2035,Habitat,-0.0010262307151126474
NIC,2036,Habitat,-0.0005191189244387084
NIC,2037,Habitat,-0.0003585507723819192
NIC,2038,Habitat,-0.0002532887211876533
NIC,2039,Habitat,-0.00013577290478322354
NIC,2040,Habitat,-0.00013941652252753725
NLD,1995,Habitat,-0.00563402357874131
NLD,1996,Habitat,-0.005301610906079707
NLD,1997,Habitat,-0.0051401866177226
NLD,1998,Habitat,-0.004627486566271677
NLD,1999,Habitat,-0.003856893741920709
NLD,2000,Habitat,-0.0036619247422453325
NLD,2001,Habitat,-0.0037110548579351718
NLD,2002,Habitat,-0.0037507342222816258
NLD,2003,Habitat,-0.0037765922593444336
NLD,2004,Habitat,-0.0038019516919096984
NLD,2005,Habitat,-0.0034529090789592876
NLD,2006,Habitat,-0.002673554503285658
NLD,2007,Habitat,-0.002344153628536561
NLD,2008,Habitat,-0.0012021977984239755
NLD,2009,Habitat,-0.0009391456845751247
NLD,2010,Habitat,-0.0008836754273762495
NLD,2011,Habitat,-0.0007595200304015285
NLD,2012,Habitat,-0.0007895083440506737
NLD,2013,Habitat,-0.0008043700978404475
NLD,2014,Habitat,-0.0005098061070147245
NLD,2015,Habitat,-0.0006912023687020761
NLD,2016,Habitat,-0.000820857452612146
NLD,2017,Habitat,-0.0009565046946875728
NLD,2018,Habitat,-0.0008986450497996293
NLD,2019,Habitat,-0.0004448165784012711
NLD,2020,Habitat,-0.00013088808802210936
NLD,2021,Habitat,-0.00016803362254300548
NLD,2022,Habitat,8.72239919413279e-06
NLD,2023,Habitat,-0.00022882192286712455
NLD,2024,Habitat,-0.0002893477084972919
NLD,2025,Habitat,-0.00027174685459648235
NLD,2026,Habitat,-0.0002670873975398299
NLD,2027,Habitat,-0.0002623203468041233
NLD,2028,Habitat,-0.0001622677390646926
NLD,2029,Habitat,-0.00018381067836267416
NLD,2030,Habitat,-0.00017050339853667633
NLD,2031,Habitat,-0.00015331352586215848
NLD,2032,Habitat,-0.0001440152114275629
NLD,2033,Habitat,-0.00013405487790275178
NLD,2034,Habitat,-0.00010901123453822977
NLD,2035,Habitat,-8.528091514537004e-05
NLD,2036,Habitat,-7.250444084029269e-05
NLD,2037,Habitat,-6.707434534822026e-05
NLD,2038,Habitat,-6.863058071791264e-05
NLD,2039,Habitat,-0.00010284294582108629
NLD,2040,Habitat,-0.00010468944170257907
NOR,1995,Habitat,-0.0027800926591513894
NOR,1996,Habitat,-0.002739635672081766
NOR,1997,Habitat,-0.0028269688862819315
NOR,1998,Habitat,-0.002829180199840586
NOR,1999,Habitat,-0.0026496454825691656
NOR,2000,Habitat,-0.002615739168263864
NOR,2001,Habitat,-0.002615307798949134
NOR,2002,Habitat,-0.002607875007688823
NOR,2003,Habitat,-0.002634650477250202
NOR,2004,Habitat,-0.002676339924394362
NOR,2005,Habitat,-0.0036026839141601982
NOR,2006,Habitat,-0.007371218213314818
NOR,2007,Habitat,-0.007324254268905995
NOR,2008,Habitat,-0.007480770778967812
NOR,2009,Habitat,-0.007482453413016062
NOR,2010,Habitat,-0.007569217406170932
NOR,2011,Habitat,-0.007502246219187736
NOR,2012,Habitat,-0.007458118854865548
NOR,2013,Habitat,-0.007278572578915933
NOR,2014,Habitat,-0.00717085275842188
NOR,2015,Habitat,-0.0071880990831871385
NOR,2016,Habitat,-0.007320128078744191
NOR,2017,Habitat,-0.007388544649289616
NOR,2018,Habitat,-0.007380201184792306
NOR,2019,Habitat,-0.0074175361529109935
NOR,2020,Habitat,-0.007515373729572216
NOR,2021,Habitat,-0.007376100541237381
NOR,2022,Habitat,-0.007422638819911662
NOR,2023,Habitat,-0.007382834054866245
NOR,2024,Habitat,-0.007419601196975781
NOR,2025,Habitat,-0.007446240400213748
NOR,2026,Habitat,-0.007433442865403934
NOR,2027,Habitat,-0.007404784892679222
NOR,2028,Habitat,-0.0073280084788786655
NOR,2029,Habitat,-0.007318306426837142
NOR,2030,Habitat,-0.007354208033623271
NOR,2031,Habitat,-0.0073586351125799
NOR,2032,Habitat,-0.007387153250005389
NOR,2033,Habitat,-0.00741026265787105
NOR,2034,Habitat,-0.0074302042505493115
NOR,2035,Habitat,-0.007449849690319841
NOR,2036,Habitat,-0.007469519593130234
NOR,2037,Habitat,-0.007483102310371336
NOR,2038,Habitat,-0.007496623028244267
NOR,2039,Habitat,-0.007514539173980658
NOR,2040,Habitat,-0.007535430789053591
NPL,1995,Habitat,0.0006913143801532757
NPL,1996,Habitat,0.0001273532193833577
NPL,1997,Habitat,0.00038661043173764543
NPL,1998,Habitat,0.0007390009620025946
NPL,1999,Habitat,0.0005540300459062073
NPL,2000,Habitat,0.0004824572147751476
NPL,2001,Habitat,0.00042338775568821524
NPL,2002,Habitat,0.0003785999269727701
NPL,2003,Habitat,-0.0003426022748097337
NPL,2004,Habitat,-0.0009109385461272051
NPL,2005,Habitat,-0.0006529906438554904
NPL,2006,Habitat,-0.00126784853659
NPL,2007,Habitat,-0.000277251857951785
NPL,2008,Habitat,-0.0003244240498494975
NPL,2009,Habitat,-0.0006173579896751373
NPL,2010,Habitat,-0.000768122222494703
NPL,2011,Habitat,-0.001485374248231018
NPL,2012,Habitat,-0.0015534330679429782
NPL,2013,Habitat,-0.0021110403858720706
NPL,2014,Habitat,-0.002229149675349156
NPL,2015,Habitat,-0.0019417257110642128
NPL,2016,Habitat,-0.002519482858341094
NPL,2017,Habitat,-0.0021506347046618825
NPL,2018,Habitat,-0.0010551312486248763
NPL,2019,Habitat,8.354516081233846e-05
NPL,2020,Habitat,-0.0005275498291984289
NPL,2021,Habitat,-0.0012978791333655053
NPL,2022,Habitat,3.942291714561705e-05
NPL,2023,Habitat,5.845079481458799e-05
NPL,2024,Habitat,1.4497013001274787e-05
NPL,2025,Habitat,0.00022624854394982395
NPL,2026,Habitat,0.00021286757821228474
NPL,2027,Habitat,0.0002580276617170751
NPL,2028,Habitat,0.0003630106373042794
NPL,2029,Habitat,0.0003612381726336131
NPL,2030,Habitat,0.0003635385241190594
NPL,2031,Habitat,0.00038162190964326367
NPL,2032,Habitat,0.00038845359256181686
NPL,2033,Habitat,0.0003858086100210688
NPL,2034,Habitat,0.0003838986128527314
NPL,2035,Habitat,0.00038221144175680727
NPL,2036,Habitat,0.0003718441143925657
NPL,2037,Habitat,0.0003745981961209778
NPL,2038,Habitat,0.0004482728446952584
NPL,2039,Habitat,0.0004629937985598727
NPL,2040,Habitat,0.0003902207963752399
NZL,1995,Habitat,-0.0037601918455376217
NZL,1996,Habitat,-0.0036785194600158153
NZL,1997,Habitat,-0.003430984592435184
NZL,1998,Habitat,-0.0036393855111183085
NZL,1999,Habitat,-0.0034686930820386334
NZL,2000,Habitat,-0.0034056528565464908
NZL,2001,Habitat,-0.003397589906566951
NZL,2002,Habitat,-0.003310400591743409
NZL,2003,Habitat,-0.003179652092721788
NZL,2004,Habitat,-0.00301305914228599
NZL,2005,Habitat,-0.0032605343182004506
NZL,2006,Habitat,-0.0035764155011871425
NZL,2007,Habitat,-0.0034483215924022235
NZL,2008,Habitat,-0.0035307312473422444
NZL,2009,Habitat,-0.003114571425049754
NZL,2010,Habitat,-0.003139848737228039
NZL,2011,Habitat,-0.003198835904235947
NZL,2012,Habitat,-0.003282886623180526
NZL,2013,Habitat,-0.003143153098405989
NZL,2014,Habitat,-0.003247821643795365
NZL,2015,Habitat,-0.0030434813934536813
NZL,2016,Habitat,-0.003056400478404757
NZL,2017,Habitat,-0.0034778347562577886
NZL,2018,Habitat,-0.0033212008121090873
NZL,2019,Habitat,-0.0037913643793686764
NZL,2020,Habitat,-0.003700286234875968
NZL,2021,Habitat,-0.0035904392959658256
NZL,2022,Habitat,-0.0035615640644599813
NZL,2023,Habitat,-0.003596531639603051
NZL,2024,Habitat,-0.0035460589046471406
NZL,2025,Habitat,-0.003508814408440415
NZL,2026,Habitat,-0.003454148350774046
NZL,2027,Habitat,-0.0034210147158013487
NZL,2028,Habitat,-0.003395034001560833
NZL,2029,Habitat,-0.0033771490647894536
NZL,2030,Habitat,-0.003370365214607706
NZL,2031,Habitat,-0.0033703038955538245
NZL,2032,Habitat,-0.003366503362122801
NZL,2033,Habitat,-0.0033661719236223824
NZL,2034,Habitat,-0.003370865432664081
NZL,2035,Habitat,-0.003371871994452181
NZL,2036,Habitat,-0.003374418261664026
NZL,2037,Habitat,-0.0033761391834237157
NZL,2038,Habitat,-0.0033773885776728456
NZL,2039,Habitat,-0.0033757872415586913
NZL,2040,Habitat,-0.003376474579268699
OMN,1995,Habitat,-0.00032443797935182296
OMN,1996,Habitat,0.000461245838435452
OMN,1997,Habitat,0.0009470657670190191
OMN,1998,Habitat,0.0011636155577352228
OMN,1999,Habitat,0.0010725182322898958
OMN,2000,Habitat,0.0009682138284300417
OMN,2001,Habitat,0.0011711727456638942
OMN,2002,Habitat,0.0013030043953802402
OMN,2003,Habitat,0.000566161340328346
OMN,2004,Habitat,0.0008112915287571454
OMN,2005,Habitat,0.0006137191939393237
OMN,2006,Habitat,0.0006988134330019319
OMN,2007,Habitat,0.0005762556711939147
OMN,2008,Habitat,0.0007921588793867246
OMN,2009,Habitat,0.0007706302761607917
OMN,2010,Habitat,0.0008886862831683127
OMN,2011,Habitat,0.00034019022750128905
OMN,2012,Habitat,0.0001954762042525606
OMN,2013,Habitat,0.0002376344439649086
OMN,2014,Habitat,0.0004712917590273424
OMN,2015,Habitat,0.00025512501124525346
OMN,2016,Habitat,0.0007671400164218441
OMN,2017,Habitat,0.0006164198463245697
OMN,2018,Habitat,0.0008956192610895742
OMN,2019,Habitat,0.0009964201523675188
OMN,2020,Habitat,0.0010344376147854674
OMN,2021,Habitat,0.0009413927552591032
OMN,2022,Habitat,0.000900427932811009
OMN,2023,Habitat,0.0005835610514268921
OMN,2024,Habitat,0.0006685166164087892
OMN,2025,Habitat,0.0009701906294336352
OMN,2026,Habitat,0.0010500814315038878
OMN,2027,Habitat,0.0010596650845834323
OMN,2028,Habitat,0.001049150313437287
OMN,2029,Habitat,0.0010238062575612418
OMN,2030,Habitat,0.0010110369797978773
OMN,2031,Habitat,0.0009951904740042165
OMN,2032,Habitat,0.000989196003265141
OMN,2033,Habitat,0.0010498854823326508
OMN,2034,Habitat,0.0009739945816758718
OMN,2035,Habitat,0.0008813265401780175
